"pathway","pval","padj","log2err","ES","NES","size","leadingEdge","analysis","direction","tested_sets","pathway_id","pathway_name"
"hsa05322 Systemic lupus erythematosus",0.00845341703524041,0.0473659716419026,0.0935899269793043,0.638890093983486,1.73887037778723,15,"IL10;SNRPB;ACTN1;SNRPD1;ACTN4;CTSG;TRIM21","within15_symbol_sensitivity","Up",353,"hsa05322","Systemic lupus erythematosus"
"hsa05323 Rheumatoid arthritis",0.00608848599648221,0.0370557854613486,0.107488201281971,0.498391917088785,1.6932644399677,37,"FOS;TGFB1;LTB;ATP6V0A4;FLT1;ATP6V0C;CCL5;ATP6V1G1;IL1B;ITGB2;ATP6V0D1;ATP6V0E1;ATP6V1F;IL23A;ACP5;CCL3","within15_symbol_sensitivity","Up",353,"hsa05323","Rheumatoid arthritis"
"hsa05330 Allograft rejection",0.000508308322739633,0.00780142773596045,0.213878881440171,0.725580423771632,1.93780537538864,14,"IL4;IL10;HLA-C;HLA-B;HLA-E;HLA-A","within15_symbol_sensitivity","Up",353,"hsa05330","Allograft rejection"
"hsa05332 Graft-versus-host disease",0.00250914044017492,0.0216030872044329,0.172932390043797,0.68985568035598,1.84239541453912,14,"KIR3DL2;HLA-C;HLA-B;HLA-E;HLA-A;IL1B;HLA-F;FAS","within15_symbol_sensitivity","Up",353,"hsa05332","Graft-versus-host disease"
"hsa05340 Primary immunodeficiency",0.35769212624428,0.593239783895341,0.0152612465423838,-0.320189035710965,-1.06385742787551,26,"CD4;RAG2;RAG1","within15_symbol_sensitivity","Down",353,"hsa05340","Primary immunodeficiency"
"hsa05410 Hypertrophic cardiomyopathy",0.055714040213095,0.178791419956569,0.0352529749618195,0.436845370864273,1.4344692186267,32,"LMNA;ITGB7;ACTB;TGFB1;TPM3;ACTG1;SNTA1;EMD;PRKAG2","within15_symbol_sensitivity","Up",353,"hsa05410","Hypertrophic cardiomyopathy"
"hsa05412 Arrhythmogenic right ventricular cardiomyopathy",0.17464642980338,0.381691790431338,0.0192225817424731,0.389930866343822,1.24307590800795,28,"LMNA;ITGB7;ACTB;ACTG1;SNTA1;EMD;DSG2","within15_symbol_sensitivity","Up",353,"hsa05412","Arrhythmogenic right ventricular cardiomyopathy"
"hsa05414 Dilated cardiomyopathy",0.0221144586600633,0.0907721384535156,0.0565495992738682,0.480945368612659,1.56846945751633,31,"LMNA;ITGB7;ACTB;TGFB1;TPM3;ACTG1;SNTA1;GNAS;EMD;ADCY7;ITGB1;ATP2A2;TPM4;PRKACA","within15_symbol_sensitivity","Up",353,"hsa05414","Dilated cardiomyopathy"
"hsa05415 Diabetic cardiomyopathy",2.56162553335822e-06,7.53544844396211e-05,0.28109192003456,0.435698715879093,1.91092815895561,156,"NCF1;TGFB1;NDUFAB1;COX7A2L;ATP5F1B;COX5A;NDUFA6;CYBA;VDAC1;RELA;UQCRH;NDUFA4;COX4I1;PRKCA;COX6C;COX6A1;NDUFB7;ATP5F1E;NDUFC2;NDUFV2;RAC1;NDUFA12;COX7A2;SLC25A5;COX7B;ATP5PF;NDUFB9;GAPDH;UQCRB;CYC1;PPP1CC;VDAC2;ATP5F1C;UQCR11;COX8A;MT-ND5;SLC25A6;ATP5PB;MPC2;ATP5F1A;NDUFA2;NDUFB11;NDUFA9;AGER;ATP2A2;NDUFB2;NDUFS4;NDUFS3;NFKB1;PIK3R3;NDUFA1;SDHB;ATP5MC3;MAPK9;UQCR10;CPT2;UQCRHL;MPC1;ATP5MC1;ATP5MC2;COX6B1;NDUFB4;RAC2;MT-ND2;CAMK2D;CTSD;NDUFS5;COX7C;COX5B;NDUFB3;PDK2;PLCB4;UQCRFS1;NDUFA7;PPP1CB;NDUFS6;ATP5PD;NDUFB6;UQCRQ","within15_symbol_sensitivity","Up",353,"hsa05415","Diabetic cardiomyopathy"
"hsa05416 Viral myocarditis",0.0119770695420733,0.060398650690741,0.076789675484678,0.489131354363852,1.62979074097484,34,"ACTB;HLA-C;ACTG1;SNTA1;HLA-B;HLA-E;HLA-A;RAC1;BID;ITGB2;HLA-F;EIF4G3","within15_symbol_sensitivity","Up",353,"hsa05416","Viral myocarditis"
"hsa05417 Lipid and atherosclerosis",0.00310837467870166,0.0249376423086746,0.141661786764245,0.35731604031498,1.53943067437038,137,"FOS;ABCA1;NCF1;CALM1;RAP1A;TNFSF10;VLDLR;NFATC2;CYBA;STAT3;RELA;RAP1B;PRKCA;RAC1;MAP2K3;HSPD1;MYD88;CCL5;TRAF3;BAX;IL1B;BID;NFATC3;SOD2;ERO1A;PPP3R1;CALM3;IRF7;CDC42;CASP1;TANK;HSPA4;AGER;IRAK1;NFATC1;FAS;NFKB1;HSP90B1;PIK3R3;MAPK9;CCL3;POU2F1;XBP1","within15_symbol_sensitivity","Up",353,"hsa05417","Lipid and atherosclerosis"
"hsa05418 Fluid shear stress and atherosclerosis",0.0281270044900577,0.10910805038451,0.0483012358054373,0.371570812924795,1.44420032918436,72,"FOS;KLF2;NCF1;CALM1;ACTB;ACTG1;CYBA;RELA;GSTO1;RAC1;SUMO2;TXN2;SUMO1;PDGFA;IL1B;CALM3;DUSP1;SUMO3;NFKB1;HSP90B1;PIK3R3;MAPK9","within15_symbol_sensitivity","Up",353,"hsa05418","Fluid shear stress and atherosclerosis"
