"cluster","gene","descriptive_log2_ratio","pct_in","pct_other"
"12","ARPP21",1.13080854262534,49.8789346246973,48.1536189069424
"12","CCNL1",1.07154401268628,75.544794188862,85.9896602658789
"12","DDX17",1.02660997366071,72.8813559322034,76.1152141802068
"12","PRPF4B",1.00234190701928,45.5205811138014,57.1270310192024
"12","SLC38A2",0.992335818213579,40.9200968523002,56.5657311669128
"12","SAT1",0.982581409718538,53.2687651331719,73.9143279172821
"12","MACF1",0.981184672216454,39.225181598063,48.9660265878877
"12","MDM4",0.979320092015626,44.5520581113801,47.4593796159527
"12","CD69",0.936307389808528,40.6779661016949,53.1240768094535
"12","RUNX1",0.934642684060915,58.1113801452784,64.8670605612999
"12","HIST1H1D",0.934572045290677,71.4285714285714,80.2363367799114
"12","HNRNPH1",0.922203199757751,41.6464891041162,55.1624815361891
"12","ANKRD36C",0.906976256163651,35.3510895883777,41.9719350073855
"12","JUN",0.89967691204179,73.1234866828087,82.5849335302807
"12","PNN",0.899605516210612,66.1016949152542,76.8389955686854
"12","PTEN",0.886148320313245,49.3946731234867,60.8271787296898
"13","S100A9",6.24572689228086,96.830985915493,5.80876435730485
"13","IL1B",5.79784476462598,81.3380281690141,4.3821786524252
"13","S100A8",5.56990897354199,91.5492957746479,3.23359426439388
"13","CCL3",5.55037033791945,72.5352112676056,3.55549052600775
"13","SOD2",4.87434551700831,91.5492957746479,51.1815055966055
"13","CXCL8",4.79625903924578,71.1267605633803,11.3980539907821
"13","SERPINB2",4.76163147257206,64.7887323943662,2.81659228912137
"13","CST3",4.62818104514242,100,9.94220498939205
"13","CCL4",4.44870928739273,64.0845070422535,3.97249250128027
"13","LYZ",4.39983640000813,96.830985915493,1.66800790109006
"13","CCL3L1",4.1314103029015,64.0845070422535,1.13395273977614
"13","THBS1",4.1045523997122,70.4225352112676,2.35569536908333
"13","PLAUR",4.09213646255297,89.7887323943662,11.0322627844027
"13","IFI30",4.04568519197846,98.5915492957747,4.69675908991148
"13","FCN1",3.93312177328901,95.7746478873239,0.863267247055381
"13","IL1RN",3.92279533712539,74.2957746478873,1.02421537786232
"13","TYROBP",3.87039251562759,100,2.90438217865243
"13","C15orf48",3.68947874998467,63.7323943661972,0.834003950545029
"13","LGALS3",3.68100708039168,95.0704225352113,2.47274855512473
"13","S100A11",3.5566209036057,99.6478873239437,38.9787109517887
"13","HLA-DRB1",3.49088389544496,97.887323943662,6.71592654912576
"13","S100A6",3.41363288157325,98.5915492957747,60.0482844392421
"13","HLA-DRA",3.40438410597288,99.2957746478873,6.25502962908772
"13","CCL4L2",3.29229710387273,58.4507042253521,1.66800790109006
"13","FTL",3.28805845442849,100,97.6223571585339
"13","FCER1G",3.24171404356702,98.5915492957747,3.81886019460092
"13","S100A10",3.23296634270304,98.2394366197183,40.7052454458995
"13","NINJ1",3.18039896475203,88.0281690140845,29.4900870583071
"13","S100A4",3.13947734811351,98.5915492957747,49.769551539981
"13","SERPINA1",3.13899882742893,95.4225352112676,0.417001975272514
"14","GNLY",5.5322726177818,84.4961240310078,2.30741146403797
"14","NKG7",4.77929766822949,100,38.583424607521
"14","CCL5",4.52934958119443,94.1860465116279,3.96495071193866
"14","GZMB",3.99297067319637,91.4728682170543,0.941949616648412
"14","PRF1",3.91696222506597,91.8604651162791,6.30887185104053
"14","CST7",3.56666383010913,98.062015503876,12.9536327126689
"14","GZMA",3.47706376297368,92.6356589147287,1.97152245345016
