"analysis_population","compartment","gene_set_source","gene_set_id","pathway_name","pathway","linked_genes_n","linked_genes","ranked_genes_n","gene_set_size_total","tested","untested_reason","pval","padj","log2err","ES","NES","size","leadingEdge","direction"
"potential malignant T cells (CNV-high top 25%)","potential_malignant_T_cells_CNV_high_top25","GO_BP","GO:1905447","negative regulation of mitochondrial ATP synthesis coupled electron transport","GO:1905447 negative regulation of mitochondrial ATP synthesis coupled electron transport",2,"DNAJC15;SNCA",2,2,FALSE,"fewer_than_10_ranked_genes",NA,NA,NA,NA,NA,NA,"","untested"
"potential malignant T cells (CNV-high top 25%)","potential_malignant_T_cells_CNV_high_top25","GO_BP","GO:1905448","positive regulation of mitochondrial ATP synthesis coupled electron transport","GO:1905448 positive regulation of mitochondrial ATP synthesis coupled electron transport",4,"CCNB1;CDK1;CHCHD2;GHITM",4,4,FALSE,"fewer_than_10_ranked_genes",NA,NA,NA,NA,NA,NA,"","untested"
"potential malignant T cells (CNV-high top 25%)","potential_malignant_T_cells_CNV_high_top25","GO_BP","GO:1905459","regulation of vascular associated smooth muscle cell apoptotic process","GO:1905459 regulation of vascular associated smooth muscle cell apoptotic process",10,"ATF4;DNMT1;E2F3;IGF1;MFN2;PDCD4;PPARG;RBM10;SLC7A5;SOD2",8,10,FALSE,"fewer_than_10_ranked_genes",NA,NA,NA,NA,NA,NA,"","untested"
"potential malignant T cells (CNV-high top 25%)","potential_malignant_T_cells_CNV_high_top25","GO_BP","GO:1905460","negative regulation of vascular associated smooth muscle cell apoptotic process","GO:1905460 negative regulation of vascular associated smooth muscle cell apoptotic process",3,"DNMT1;IGF1;SLC7A5",2,3,FALSE,"fewer_than_10_ranked_genes",NA,NA,NA,NA,NA,NA,"","untested"
"potential malignant T cells (CNV-high top 25%)","potential_malignant_T_cells_CNV_high_top25","GO_BP","GO:1905461","positive regulation of vascular associated smooth muscle cell apoptotic process","GO:1905461 positive regulation of vascular associated smooth muscle cell apoptotic process",7,"ATF4;E2F3;MFN2;PDCD4;PPARG;RBM10;SOD2",6,7,FALSE,"fewer_than_10_ranked_genes",NA,NA,NA,NA,NA,NA,"","untested"
"potential malignant T cells (CNV-high top 25%)","potential_malignant_T_cells_CNV_high_top25","GO_BP","GO:1905524","negative regulation of protein autoubiquitination","GO:1905524 negative regulation of protein autoubiquitination",1,"TAF1",1,1,FALSE,"fewer_than_10_ranked_genes",NA,NA,NA,NA,NA,NA,"","untested"
"potential malignant T cells (CNV-high top 25%)","potential_malignant_T_cells_CNV_high_top25","GO_BP","GO:1905584","outer hair cell apoptotic process","GO:1905584 outer hair cell apoptotic process",2,"TMTC4;USP53",2,2,FALSE,"fewer_than_10_ranked_genes",NA,NA,NA,NA,NA,NA,"","untested"
"potential malignant T cells (CNV-high top 25%)","potential_malignant_T_cells_CNV_high_top25","GO_BP","GO:1905706","regulation of mitochondrial ATP synthesis coupled proton transport","GO:1905706 regulation of mitochondrial ATP synthesis coupled proton transport",4,"ANTKMT;ATP5IF1;ATPSCKMT;DNAJC30",4,4,FALSE,"fewer_than_10_ranked_genes",NA,NA,NA,NA,NA,NA,"","untested"
"potential malignant T cells (CNV-high top 25%)","potential_malignant_T_cells_CNV_high_top25","GO_BP","GO:1905707","negative regulation of mitochondrial ATP synthesis coupled proton transport","GO:1905707 negative regulation of mitochondrial ATP synthesis coupled proton transport",1,"ATP5IF1",1,1,FALSE,"fewer_than_10_ranked_genes",NA,NA,NA,NA,NA,NA,"","untested"
"potential malignant T cells (CNV-high top 25%)","potential_malignant_T_cells_CNV_high_top25","GO_BP","GO:1905780","regulation of phosphatidylserine exposure on apoptotic cell surface","GO:1905780 regulation of phosphatidylserine exposure on apoptotic cell surface",2,"FASLG;XRCC4",1,2,FALSE,"fewer_than_10_ranked_genes",NA,NA,NA,NA,NA,NA,"","untested"
"potential malignant T cells (CNV-high top 25%)","potential_malignant_T_cells_CNV_high_top25","GO_BP","GO:1905782","positive regulation of phosphatidylserine exposure on apoptotic cell surface","GO:1905782 positive regulation of phosphatidylserine exposure on apoptotic cell surface",2,"FASLG;XRCC4",1,2,FALSE,"fewer_than_10_ranked_genes",NA,NA,NA,NA,NA,NA,"","untested"
"potential malignant T cells (CNV-high top 25%)","potential_malignant_T_cells_CNV_high_top25","GO_BP","GO:1990001","inhibition of cysteine-type endopeptidase activity involved in apoptotic process","GO:1990001 inhibition of cysteine-type endopeptidase activity involved in apoptotic process",2,"BCL2L12;NOL3",1,2,FALSE,"fewer_than_10_ranked_genes",NA,NA,NA,NA,NA,NA,"","untested"
"potential malignant T cells (CNV-high top 25%)","potential_malignant_T_cells_CNV_high_top25","GO_BP","GO:1990009","retinal cell apoptotic process","GO:1990009 retinal cell apoptotic process",5,"AKT2;CLN8;GDF6;PDE6B;THRB",3,5,FALSE,"fewer_than_10_ranked_genes",NA,NA,NA,NA,NA,NA,"","untested"
"potential malignant T cells (CNV-high top 25%)","potential_malignant_T_cells_CNV_high_top25","GO_BP","GO:1990046","stress-induced mitochondrial fusion","GO:1990046 stress-induced mitochondrial fusion",2,"STOML2;THG1L",2,2,FALSE,"fewer_than_10_ranked_genes",NA,NA,NA,NA,NA,NA,"","untested"
"potential malignant T cells (CNV-high top 25%)","potential_malignant_T_cells_CNV_high_top25","GO_BP","GO:1990086","lens fiber cell apoptotic process","GO:1990086 lens fiber cell apoptotic process",4,"E2F1;E2F2;SIX3;TGFBR2",3,4,FALSE,"fewer_than_10_ranked_genes",NA,NA,NA,NA,NA,NA,"","untested"
"potential malignant T cells (CNV-high top 25%)","potential_malignant_T_cells_CNV_high_top25","GO_BP","GO:1990108","protein linear deubiquitination","GO:1990108 protein linear deubiquitination",3,"CYLD;OTULIN;SPATA2",3,3,FALSE,"fewer_than_10_ranked_genes",NA,NA,NA,NA,NA,NA,"","untested"
"potential malignant T cells (CNV-high top 25%)","potential_malignant_T_cells_CNV_high_top25","GO_BP","GO:1990116","ribosome-associated ubiquitin-dependent protein catabolic process","GO:1990116 ribosome-associated ubiquitin-dependent protein catabolic process",7,"ASCC2;ASCC3;LTN1;NEMF;RNF10;TRIP4;ZNF598",7,7,FALSE,"fewer_than_10_ranked_genes",NA,NA,NA,NA,NA,NA,"","untested"
"potential malignant T cells (CNV-high top 25%)","potential_malignant_T_cells_CNV_high_top25","GO_BP","GO:1990117","B cell receptor apoptotic signaling pathway","GO:1990117 B cell receptor apoptotic signaling pathway",2,"BAX;NFKBIZ",2,2,FALSE,"fewer_than_10_ranked_genes",NA,NA,NA,NA,NA,NA,"","untested"
"potential malignant T cells (CNV-high top 25%)","potential_malignant_T_cells_CNV_high_top25","GO_BP","GO:1990127","intrinsic apoptotic signaling pathway in response to osmotic stress by p53 class mediator","GO:1990127 intrinsic apoptotic signaling pathway in response to osmotic stress by p53 class mediator",2,"TIFAB;USP15",1,2,FALSE,"fewer_than_10_ranked_genes",NA,NA,NA,NA,NA,NA,"","untested"
"potential malignant T cells (CNV-high top 25%)","potential_malignant_T_cells_CNV_high_top25","GO_BP","GO:1990134","epithelial cell apoptotic process involved in palatal shelf morphogenesis","GO:1990134 epithelial cell apoptotic process involved in palatal shelf morphogenesis",1,"JAG2",0,1,FALSE,"fewer_than_10_ranked_genes",NA,NA,NA,NA,NA,NA,"","untested"
"potential malignant T cells (CNV-high top 25%)","potential_malignant_T_cells_CNV_high_top25","GO_BP","GO:1990144","intrinsic apoptotic signaling pathway in response to hypoxia","GO:1990144 intrinsic apoptotic signaling pathway in response to hypoxia",9,"ATF2;BNIP3;ENO1;HYOU1;NOL3;PIK3CB;PINK1;TMBIM6;TP53",8,9,FALSE,"fewer_than_10_ranked_genes",NA,NA,NA,NA,NA,NA,"","untested"
"potential malignant T cells (CNV-high top 25%)","potential_malignant_T_cells_CNV_high_top25","GO_BP","GO:1990167","protein K27-linked deubiquitination","GO:1990167 protein K27-linked deubiquitination",4,"OTUD3;OTUD6A;USP15;YOD1",3,4,FALSE,"fewer_than_10_ranked_genes",NA,NA,NA,NA,NA,NA,"","untested"
"potential malignant T cells (CNV-high top 25%)","potential_malignant_T_cells_CNV_high_top25","GO_BP","GO:1990168","protein K33-linked deubiquitination","GO:1990168 protein K33-linked deubiquitination",4,"OTUD6A;USP38;YOD1;ZRANB1",3,4,FALSE,"fewer_than_10_ranked_genes",NA,NA,NA,NA,NA,NA,"","untested"
"potential malignant T cells (CNV-high top 25%)","potential_malignant_T_cells_CNV_high_top25","GO_BP","GO:1990180","mitochondrial tRNA 3'-end processing","GO:1990180 mitochondrial tRNA 3'-end processing",4,"ELAC2;HSD17B10;TRMT10C;TRNT1",4,4,FALSE,"fewer_than_10_ranked_genes",NA,NA,NA,NA,NA,NA,"","untested"
"potential malignant T cells (CNV-high top 25%)","potential_malignant_T_cells_CNV_high_top25","GO_BP","GO:1990390","protein K33-linked ubiquitination","GO:1990390 protein K33-linked ubiquitination",2,"AREL1;KLHL20",2,2,FALSE,"fewer_than_10_ranked_genes",NA,NA,NA,NA,NA,NA,"","untested"
"potential malignant T cells (CNV-high top 25%)","potential_malignant_T_cells_CNV_high_top25","GO_BP","GO:1990442","intrinsic apoptotic signaling pathway in response to nitrosative stress","GO:1990442 intrinsic apoptotic signaling pathway in response to nitrosative stress",3,"DDIT3;DNAJA1;PARK7",3,3,FALSE,"fewer_than_10_ranked_genes",NA,NA,NA,NA,NA,NA,"","untested"
"potential malignant T cells (CNV-high top 25%)","potential_malignant_T_cells_CNV_high_top25","GO_BP","GO:1990456","mitochondrion-endoplasmic reticulum membrane tethering","GO:1990456 mitochondrion-endoplasmic reticulum membrane tethering",8,"AHCYL1;ATP2A2;CALM1;PACS2;PDZD8;PSEN2;SELENON;VMP1",7,8,FALSE,"fewer_than_10_ranked_genes",NA,NA,NA,NA,NA,NA,"","untested"
"potential malignant T cells (CNV-high top 25%)","potential_malignant_T_cells_CNV_high_top25","GO_BP","GO:1990519","pyrimidine nucleotide import into mitochondrion","GO:1990519 pyrimidine nucleotide import into mitochondrion",2,"SLC25A33;SLC25A36",2,2,FALSE,"fewer_than_10_ranked_genes",NA,NA,NA,NA,NA,NA,"","untested"
"potential malignant T cells (CNV-high top 25%)","potential_malignant_T_cells_CNV_high_top25","GO_BP","GO:1990540","mitochondrial manganese ion transmembrane transport","GO:1990540 mitochondrial manganese ion transmembrane transport",1,"SLC39A8",1,1,FALSE,"fewer_than_10_ranked_genes",NA,NA,NA,NA,NA,NA,"","untested"
"potential malignant T cells (CNV-high top 25%)","potential_malignant_T_cells_CNV_high_top25","GO_BP","GO:1990543","mitochondrial S-adenosyl-L-methionine transmembrane transport","GO:1990543 mitochondrial S-adenosyl-L-methionine transmembrane transport",1,"SLC25A26",1,1,FALSE,"fewer_than_10_ranked_genes",NA,NA,NA,NA,NA,NA,"","untested"
"potential malignant T cells (CNV-high top 25%)","potential_malignant_T_cells_CNV_high_top25","GO_BP","GO:1990544","mitochondrial ATP transmembrane transport","GO:1990544 mitochondrial ATP transmembrane transport",6,"SLC25A23;SLC25A24;SLC25A4;SLC25A41;SLC25A5;SLC25A6",4,6,FALSE,"fewer_than_10_ranked_genes",NA,NA,NA,NA,NA,NA,"","untested"
"potential malignant T cells (CNV-high top 25%)","potential_malignant_T_cells_CNV_high_top25","GO_BP","GO:1990546","mitochondrial tricarboxylic acid transmembrane transport","GO:1990546 mitochondrial tricarboxylic acid transmembrane transport",1,"SLC25A1",1,1,FALSE,"fewer_than_10_ranked_genes",NA,NA,NA,NA,NA,NA,"","untested"
"potential malignant T cells (CNV-high top 25%)","potential_malignant_T_cells_CNV_high_top25","GO_BP","GO:1990547","mitochondrial phosphate ion transmembrane transport","GO:1990547 mitochondrial phosphate ion transmembrane transport",1,"SLC25A3",1,1,FALSE,"fewer_than_10_ranked_genes",NA,NA,NA,NA,NA,NA,"","untested"
"potential malignant T cells (CNV-high top 25%)","potential_malignant_T_cells_CNV_high_top25","GO_BP","GO:1990548","mitochondrial FAD transmembrane transport","GO:1990548 mitochondrial FAD transmembrane transport",1,"SLC25A32",1,1,FALSE,"fewer_than_10_ranked_genes",NA,NA,NA,NA,NA,NA,"","untested"
"potential malignant T cells (CNV-high top 25%)","potential_malignant_T_cells_CNV_high_top25","GO_BP","GO:1990549","mitochondrial NAD transmembrane transport","GO:1990549 mitochondrial NAD transmembrane transport",1,"SLC25A51",1,1,FALSE,"fewer_than_10_ranked_genes",NA,NA,NA,NA,NA,NA,"","untested"
"potential malignant T cells (CNV-high top 25%)","potential_malignant_T_cells_CNV_high_top25","GO_BP","GO:1990550","mitochondrial alpha-ketoglutarate transmembrane transport","GO:1990550 mitochondrial alpha-ketoglutarate transmembrane transport",1,"SLC25A21",0,1,FALSE,"fewer_than_10_ranked_genes",NA,NA,NA,NA,NA,NA,"","untested"
"potential malignant T cells (CNV-high top 25%)","potential_malignant_T_cells_CNV_high_top25","GO_BP","GO:1990559","mitochondrial coenzyme A transmembrane transport","GO:1990559 mitochondrial coenzyme A transmembrane transport",1,"SLC25A16",1,1,FALSE,"fewer_than_10_ranked_genes",NA,NA,NA,NA,NA,NA,"","untested"
"potential malignant T cells (CNV-high top 25%)","potential_malignant_T_cells_CNV_high_top25","GO_BP","GO:1990575","mitochondrial L-ornithine transmembrane transport","GO:1990575 mitochondrial L-ornithine transmembrane transport",3,"SLC25A15;SLC25A2;SLC25A29",2,3,FALSE,"fewer_than_10_ranked_genes",NA,NA,NA,NA,NA,NA,"","untested"
"potential malignant T cells (CNV-high top 25%)","potential_malignant_T_cells_CNV_high_top25","GO_BP","GO:1990627","mitochondrial inner membrane fusion","GO:1990627 mitochondrial inner membrane fusion",1,"OPA1",1,1,FALSE,"fewer_than_10_ranked_genes",NA,NA,NA,NA,NA,NA,"","untested"
"potential malignant T cells (CNV-high top 25%)","potential_malignant_T_cells_CNV_high_top25","GO_BP","GO:1990910","response to hypobaric hypoxia","GO:1990910 response to hypobaric hypoxia",2,"ADAM15;HSF1",1,2,FALSE,"fewer_than_10_ranked_genes",NA,NA,NA,NA,NA,NA,"","untested"
"potential malignant T cells (CNV-high top 25%)","potential_malignant_T_cells_CNV_high_top25","GO_BP","GO:2000109","regulation of macrophage apoptotic process","GO:2000109 regulation of macrophage apoptotic process",9,"CCL5;CCR5;CDKN2A;IRF7;MEF2C;NOD2;SELENOS;SIRT1;ST6GAL1",6,9,FALSE,"fewer_than_10_ranked_genes",NA,NA,NA,NA,NA,NA,"","untested"
"potential malignant T cells (CNV-high top 25%)","potential_malignant_T_cells_CNV_high_top25","GO_BP","GO:2000110","negative regulation of macrophage apoptotic process","GO:2000110 negative regulation of macrophage apoptotic process",6,"CCL5;CCR5;IRF7;NOD2;SELENOS;ST6GAL1",4,6,FALSE,"fewer_than_10_ranked_genes",NA,NA,NA,NA,NA,NA,"","untested"
"potential malignant T cells (CNV-high top 25%)","potential_malignant_T_cells_CNV_high_top25","GO_BP","GO:2000111","positive regulation of macrophage apoptotic process","GO:2000111 positive regulation of macrophage apoptotic process",3,"CDKN2A;MEF2C;SIRT1",2,3,FALSE,"fewer_than_10_ranked_genes",NA,NA,NA,NA,NA,NA,"","untested"
"potential malignant T cells (CNV-high top 25%)","potential_malignant_T_cells_CNV_high_top25","GO_BP","GO:2000152","regulation of ubiquitin-specific protease activity","GO:2000152 regulation of ubiquitin-specific protease activity",3,"ATP13A2;TANK;UBXN1",3,3,FALSE,"fewer_than_10_ranked_genes",NA,NA,NA,NA,NA,NA,"","untested"
"potential malignant T cells (CNV-high top 25%)","potential_malignant_T_cells_CNV_high_top25","GO_BP","GO:2000157","negative regulation of ubiquitin-specific protease activity","GO:2000157 negative regulation of ubiquitin-specific protease activity",1,"UBXN1",1,1,FALSE,"fewer_than_10_ranked_genes",NA,NA,NA,NA,NA,NA,"","untested"
"potential malignant T cells (CNV-high top 25%)","potential_malignant_T_cells_CNV_high_top25","GO_BP","GO:2000158","positive regulation of ubiquitin-specific protease activity","GO:2000158 positive regulation of ubiquitin-specific protease activity",1,"TANK",1,1,FALSE,"fewer_than_10_ranked_genes",NA,NA,NA,NA,NA,NA,"","untested"
"potential malignant T cells (CNV-high top 25%)","potential_malignant_T_cells_CNV_high_top25","GO_BP","GO:2000270","negative regulation of fibroblast apoptotic process","GO:2000270 negative regulation of fibroblast apoptotic process",6,"API5;CFDP1;CHD8;GAS6;PIK3CA;PIK3CG",5,6,FALSE,"fewer_than_10_ranked_genes",NA,NA,NA,NA,NA,NA,"","untested"
"potential malignant T cells (CNV-high top 25%)","potential_malignant_T_cells_CNV_high_top25","GO_BP","GO:2000271","positive regulation of fibroblast apoptotic process","GO:2000271 positive regulation of fibroblast apoptotic process",9,"BBC3;BCL2L11;BID;BTG1;NUPR1;PRDM11;STK17A;STK17B;TP63",6,9,FALSE,"fewer_than_10_ranked_genes",NA,NA,NA,NA,NA,NA,"","untested"
"potential malignant T cells (CNV-high top 25%)","potential_malignant_T_cells_CNV_high_top25","GO_BP","GO:2000275","regulation of oxidative phosphorylation uncoupler activity","GO:2000275 regulation of oxidative phosphorylation uncoupler activity",2,"PARK7;PPIF",2,2,FALSE,"fewer_than_10_ranked_genes",NA,NA,NA,NA,NA,NA,"","untested"
"potential malignant T cells (CNV-high top 25%)","potential_malignant_T_cells_CNV_high_top25","GO_BP","GO:2000276","negative regulation of oxidative phosphorylation uncoupler activity","GO:2000276 negative regulation of oxidative phosphorylation uncoupler activity",1,"PPIF",1,1,FALSE,"fewer_than_10_ranked_genes",NA,NA,NA,NA,NA,NA,"","untested"
"potential malignant T cells (CNV-high top 25%)","potential_malignant_T_cells_CNV_high_top25","GO_BP","GO:2000277","positive regulation of oxidative phosphorylation uncoupler activity","GO:2000277 positive regulation of oxidative phosphorylation uncoupler activity",1,"PARK7",1,1,FALSE,"fewer_than_10_ranked_genes",NA,NA,NA,NA,NA,NA,"","untested"
"potential malignant T cells (CNV-high top 25%)","potential_malignant_T_cells_CNV_high_top25","GO_BP","GO:2000395","regulation of ubiquitin-dependent endocytosis","GO:2000395 regulation of ubiquitin-dependent endocytosis",2,"TSG101;VPS28",2,2,FALSE,"fewer_than_10_ranked_genes",NA,NA,NA,NA,NA,NA,"","untested"
"potential malignant T cells (CNV-high top 25%)","potential_malignant_T_cells_CNV_high_top25","GO_BP","GO:2000397","positive regulation of ubiquitin-dependent endocytosis","GO:2000397 positive regulation of ubiquitin-dependent endocytosis",2,"TSG101;VPS28",2,2,FALSE,"fewer_than_10_ranked_genes",NA,NA,NA,NA,NA,NA,"","untested"
"potential malignant T cells (CNV-high top 25%)","potential_malignant_T_cells_CNV_high_top25","GO_BP","GO:2000425","regulation of apoptotic cell clearance","GO:2000425 regulation of apoptotic cell clearance",9,"ABCA7;C2;C3;C4A;C4B;CCL2;CD300LF;HMGB1;TGM2",2,9,FALSE,"fewer_than_10_ranked_genes",NA,NA,NA,NA,NA,NA,"","untested"
"potential malignant T cells (CNV-high top 25%)","potential_malignant_T_cells_CNV_high_top25","GO_BP","GO:2000426","negative regulation of apoptotic cell clearance","GO:2000426 negative regulation of apoptotic cell clearance",2,"CD300LF;HMGB1",1,2,FALSE,"fewer_than_10_ranked_genes",NA,NA,NA,NA,NA,NA,"","untested"
"potential malignant T cells (CNV-high top 25%)","potential_malignant_T_cells_CNV_high_top25","GO_BP","GO:2000427","positive regulation of apoptotic cell clearance","GO:2000427 positive regulation of apoptotic cell clearance",7,"ABCA7;C2;C3;C4A;C4B;CCL2;CD300LF",1,7,FALSE,"fewer_than_10_ranked_genes",NA,NA,NA,NA,NA,NA,"","untested"
