"analysis_population","gene","logFC","logCPM","F","PValue","FDR","rank_stat"
"potential malignant T cells (CNV-high top 25%)","MAPK8",0.0154796261808011,5.44383593829704,0.00168478919502239,0.96835156196862,0.999578157159551,0.041046183684021
"potential malignant T cells (CNV-high top 25%)","INPP5K",-0.0155456331972786,5.36534555599688,0.00167771562392,0.968418150861791,0.999578157159551,-0.0409599270497397
"potential malignant T cells (CNV-high top 25%)","SMIM15",0.0171422149946971,5.12880857401146,0.00163604226607359,0.968812632164064,0.999578157159551,0.0404480193096471
"potential malignant T cells (CNV-high top 25%)","TAF13",-0.0242117565064459,3.08351254838631,0.00163577698371445,0.968819728722666,0.999578157159551,-0.0404447398769537
"potential malignant T cells (CNV-high top 25%)","GTF2H5",0.021638092227453,4.97305230234862,0.00160404555479588,0.969119194379554,0.999578157159551,0.0400505375094503
"potential malignant T cells (CNV-high top 25%)","POLR3F",0.018188808534281,3.93006701760938,0.00159588350315697,0.969199116661259,0.999578157159551,0.0399485106500477
"potential malignant T cells (CNV-high top 25%)","UBE2B",0.0150079288497765,7.42207332329651,0.00159246332290134,0.969230241192764,0.999578157159551,0.0399056803337738
"potential malignant T cells (CNV-high top 25%)","TRRAP",-0.0148706132724914,5.15576364598765,0.00158731839180389,0.969280856599224,0.999578157159551,-0.0398411645387518
"potential malignant T cells (CNV-high top 25%)","USP3",-0.0153962089510188,6.25940933891935,0.0015860314958469,0.969292471518246,0.999578157159551,-0.0398250109334185
"potential malignant T cells (CNV-high top 25%)","ZNF28",0.0239767427676561,3.01522032909853,0.0015703684097799,0.969445307639711,0.999578157159551,0.0396278741516612
"potential malignant T cells (CNV-high top 25%)","FAM221A",-0.0221708741056739,3.46898138270433,0.00156531049286179,0.969496004594124,0.999578157159551,-0.0395640050154404
"potential malignant T cells (CNV-high top 25%)","AC138649.1",0.032411479485675,3.27595393283551,0.00155217996765399,0.969625982100871,0.999578157159551,0.0393977152593141
"potential malignant T cells (CNV-high top 25%)","DEPDC1",0.0419807842884256,3.02246111317223,0.00155179362165276,0.969605467844171,0.999578157159551,0.0393928118018093
"potential malignant T cells (CNV-high top 25%)","ARL5B",0.0195298489687471,4.78097876916215,0.00155125805604977,0.969631434223851,0.999578157159551,0.0393860134571877
"potential malignant T cells (CNV-high top 25%)","C1orf35",0.0159932888214075,5.23062037203368,0.00154507942889426,0.969691476489698,0.999578157159551,0.039307498380007
"potential malignant T cells (CNV-high top 25%)","CBR1",-0.0266126432600114,3.22534245764452,0.00154146002995817,0.969890010305999,0.999578157159551,-0.0392614318378504
"potential malignant T cells (CNV-high top 25%)","PPP2R2A",-0.0152782926347239,5.53334121148822,0.00153963854956068,0.969744833548021,0.999578157159551,-0.0392382281654088
"potential malignant T cells (CNV-high top 25%)","ING5",-0.0158832897640128,5.80458476474511,0.00153789553871855,0.969761809802305,0.999578157159551,-0.0392160112545698
"potential malignant T cells (CNV-high top 25%)","RAC2",-0.0171132220645475,9.25114930658251,0.00153315769001934,0.969808285772253,0.999578157159551,-0.0391555575878999
"potential malignant T cells (CNV-high top 25%)","NR2C1",0.0138750432012559,5.61335471056338,0.00153272125809364,0.969812725860464,0.999578157159551,0.0391499841391238
"potential malignant T cells (CNV-high top 25%)","ZNF628",-0.0259292289784726,2.68419463546748,0.00151755434633184,0.969960742229559,0.999578157159551,-0.0389557999061993
"potential malignant T cells (CNV-high top 25%)","ZNF184",0.0176022102874229,3.86763025692725,0.00149619036346639,0.970176484880321,0.999578157159551,0.0386806199984746
"potential malignant T cells (CNV-high top 25%)","DYNC1H1",-0.0124680457832511,7.43328583175821,0.00149406911805527,0.970195434632805,0.999578157159551,-0.0386531902700835
"potential malignant T cells (CNV-high top 25%)","PSMF1",0.0127844975306657,6.83772475780182,0.00149060419209389,0.970230003695894,0.999578157159551,0.0386083435554271
"potential malignant T cells (CNV-high top 25%)","HCFC1R1",0.0159347023934855,4.65617349737585,0.00148900011019442,0.970246734337365,0.999578157159551,0.0385875641909984
"potential malignant T cells (CNV-high top 25%)","PPP1R3E",0.0199503247912335,4.23540004719219,0.00147551752481411,0.970383204740021,0.999578157159551,0.0384124657476464
"potential malignant T cells (CNV-high top 25%)","RBM34",0.0195922690659328,5.63745070654229,0.00147501606516205,0.970386130399559,0.999578157159551,0.0384059378893688
"potential malignant T cells (CNV-high top 25%)","POC5",0.0172143344172817,3.99420603926839,0.00146914868249585,0.970446712295445,0.999578157159551,0.0383294753746493
"potential malignant T cells (CNV-high top 25%)","COX10",0.0171234695609912,4.24208210409797,0.0014619666517035,0.970519054835877,0.999578157159551,0.0382356725023048
"potential malignant T cells (CNV-high top 25%)","MED21",0.0188219343676031,4.8138510680883,0.001456160515368,0.970577066201227,0.999578157159551,0.0381596713215405
"potential malignant T cells (CNV-high top 25%)","CNTRL",0.016583884704045,6.06383126886324,0.00145037191743784,0.970634364403402,0.999578157159551,0.0380837487314188
"potential malignant T cells (CNV-high top 25%)","RNASEH1",-0.014680784196463,5.74077523721383,0.00144066150236152,0.970732788278803,0.999578157159551,-0.0379560469801786
"potential malignant T cells (CNV-high top 25%)","ZNF395",-0.0199510239924457,4.19921865834441,0.00144020115448531,0.970738683101418,0.999578157159551,-0.0379499822725296
"potential malignant T cells (CNV-high top 25%)","GNE",0.0272823573256789,3.45046278885644,0.00143731532357286,0.970770103740176,0.999578157159551,0.0379119417014331
"potential malignant T cells (CNV-high top 25%)","POLR1D",0.0158479231823399,7.55285712850837,0.00142879179237257,0.970853434194852,0.999578157159551,0.0377993623275919
"potential malignant T cells (CNV-high top 25%)","NKAPD1",0.0142520455134527,5.22145390503703,0.00141095839258642,0.971036170382586,0.999578157159551,0.0375627261069591
"potential malignant T cells (CNV-high top 25%)","C22orf24",-0.0264908510976994,3.0226743269117,0.001408372754349,0.971068623945628,0.999578157159551,-0.0375282927182813
"potential malignant T cells (CNV-high top 25%)","RPRD1B",0.0208884658157174,5.12987358256075,0.0014040914929361,0.971106640414501,0.999578157159551,0.0374712088534131
"potential malignant T cells (CNV-high top 25%)","TMEM99",-0.0244417339517928,2.68724445788826,0.0014014008536509,0.971063502524465,0.999578157159551,-0.0374352888816275
"potential malignant T cells (CNV-high top 25%)","BUB1",0.031813040861118,4.46029963992328,0.00139713910902401,0.971179079188349,0.999578157159551,0.037378324053173
"potential malignant T cells (CNV-high top 25%)","PAX9",0.0282326497352423,3.13733740809699,0.00139242392866378,0.971367224769102,0.999578157159551,0.0373151970202997
"potential malignant T cells (CNV-high top 25%)","ABHD14B",-0.014178297859503,6.1224428780583,0.00138891150330747,0.971262940453224,0.999578157159551,-0.0372681030280248
"potential malignant T cells (CNV-high top 25%)","KIF27",-0.0194474279299608,3.13045747639521,0.00138878781292174,0.97126596081951,0.999578157159551,-0.0372664435239229
"potential malignant T cells (CNV-high top 25%)","TMEM97",0.0297323493942763,2.69504123948137,0.00137317516794596,0.971423353070033,0.999578157159551,0.0370563782356824
"potential malignant T cells (CNV-high top 25%)","SLC36A4",0.0155770949369936,4.74399203916125,0.00137242050693197,0.97143469259618,0.999578157159551,0.0370461942300687
"potential malignant T cells (CNV-high top 25%)","ZNF496",-0.01321284385164,5.23933475237185,0.00136485195238064,0.971512955955459,0.999578157159551,-0.0369439027767864
"potential malignant T cells (CNV-high top 25%)","ASCC2",-0.0139605286110548,5.36833224599482,0.00135970616230219,0.971566670475205,0.999578157159551,-0.0368741937173165
"potential malignant T cells (CNV-high top 25%)","SLCO3A1",0.0382039452469101,2.40244739574791,0.00135329703728522,0.97144972187546,0.999578157159551,0.0367871857755553
"potential malignant T cells (CNV-high top 25%)","CDCA8",-0.0378216780043862,4.33067351573707,0.00134318064949103,0.971832993388612,0.999578157159551,-0.0366494290472721
"potential malignant T cells (CNV-high top 25%)","ZNF836",-0.0157871820481915,4.09614976735249,0.00134226577871428,0.971751017642432,0.999578157159551,-0.0366369455429118
"potential malignant T cells (CNV-high top 25%)","CACFD1",-0.0163246448299736,4.05164613423822,0.00133455608209158,0.971831801455243,0.999578157159551,-0.0365315765070655
"potential malignant T cells (CNV-high top 25%)","C11orf68",0.0146754230481715,4.85904579499115,0.00133381391357629,0.971839167125532,0.999578157159551,0.0365214171901405
"potential malignant T cells (CNV-high top 25%)","RAD23B",-0.0129116530853542,6.37822137829539,0.00133329282110641,0.971843877178862,0.999578157159551,-0.0365142824262836
"potential malignant T cells (CNV-high top 25%)","C1QBP",-0.0122032509874509,6.69053106306747,0.00132657967218154,0.971914802323732,0.999578157159551,-0.0364222414491687
"potential malignant T cells (CNV-high top 25%)","NAA40",0.0176587149622413,3.96782165498537,0.0013261244021729,0.971921699781209,0.999578157159551,0.0364159910228035
"potential malignant T cells (CNV-high top 25%)","KIF11",-0.0417185882184809,4.17857874789844,0.00132269335946958,0.972045551628969,0.999578157159551,-0.0363688515005571
"potential malignant T cells (CNV-high top 25%)","AC239799.2",0.0313462882028136,4.00001516782348,0.00131927126487632,0.971994857639579,0.999578157159551,0.0363217739775512
"potential malignant T cells (CNV-high top 25%)","RNASEL",0.024980459911292,2.75564891810169,0.00131702978101047,0.971883756334269,0.999578157159551,0.0362909049351276
"potential malignant T cells (CNV-high top 25%)","NDUFA3",-0.0118721452289213,6.98260758279676,0.00131344636258139,0.972054108894885,0.999578157159551,-0.0362415005564255
"potential malignant T cells (CNV-high top 25%)","ZFP69B",0.0239895561787162,3.25457441687906,0.00130567481066755,0.972140538727347,0.999578157159551,0.0361341225252192
"potential malignant T cells (CNV-high top 25%)","ZNF512",0.0157728990849175,4.67684804315552,0.0013028372713897,0.972168082998691,0.999578157159551,0.0360948371846958
"potential malignant T cells (CNV-high top 25%)","TSNAX",0.0194945600466899,5.04767522284269,0.00128767374454335,0.972330371277196,0.999578157159551,0.0358841712255327
"potential malignant T cells (CNV-high top 25%)","SCOC",0.0145991688325251,5.00950299339978,0.0012845817135507,0.972363053099248,0.999578157159551,0.0358410618362612
"potential malignant T cells (CNV-high top 25%)","SNUPN",0.0137576998751846,4.95414556684252,0.00127177032215193,0.972501603551902,0.999578157159551,0.0356618889313498
"potential malignant T cells (CNV-high top 25%)","ZNF101",0.0144238011796232,5.44385787833062,0.00126629802056958,0.972560267874645,0.999578157159551,0.0355850814326675
"potential malignant T cells (CNV-high top 25%)","ZNF780A",0.0290469526552271,2.49577556018672,0.00126341247769446,0.972545672774984,0.999578157159551,0.0355445140309227
"potential malignant T cells (CNV-high top 25%)","DIAPH3",0.0395848850294452,3.80167592110344,0.00124333373935525,0.972812038143559,0.999578157159551,0.0352609378683444
"potential malignant T cells (CNV-high top 25%)","FIP1L1",0.0127308719017296,6.82278702679479,0.00123531776380276,0.972897588356935,0.999578157159551,0.0351470875579011
"potential malignant T cells (CNV-high top 25%)","SNRNP200",0.0115904095274217,6.75311033894105,0.00123517586512933,0.972899170565188,0.999578157159551,0.0351450688593625
"potential malignant T cells (CNV-high top 25%)","KLHL36",0.0190029554212326,3.74801212047982,0.0012341676413744,0.97291275645044,0.999578157159551,0.0351307221869178
"potential malignant T cells (CNV-high top 25%)","AC007952.4",-0.0437876991299517,6.16316988527432,0.00122722512489389,0.973073434768484,0.999578157159551,-0.0350317730766499
"potential malignant T cells (CNV-high top 25%)","POMGNT1",-0.014923445871435,4.93573914632062,0.00121877216107657,0.97308055724368,0.999578157159551,-0.0349109175055107
"potential malignant T cells (CNV-high top 25%)","AL135999.1",-0.0237777830842774,2.3383088708458,0.00121246827668302,0.973094042280225,0.999578157159551,-0.0348205151696958
"potential malignant T cells (CNV-high top 25%)","NUP133",-0.0134832477462754,5.33329370637683,0.00121210918447315,0.97315352389375,0.999578157159551,-0.0348153584567666
"potential malignant T cells (CNV-high top 25%)","AC064807.1",-0.0168011192448287,3.89348353450771,0.00120169808419744,0.973270592516055,0.999578157159551,-0.0346655172209711
"potential malignant T cells (CNV-high top 25%)","SUB1",0.0158458638740017,8.74886345389678,0.0011898380760159,0.973400926393318,0.999578157159551,0.0344940295705779
"potential malignant T cells (CNV-high top 25%)","ANKRD27",0.016234123687782,4.08554161128565,0.00117193382155622,0.973603255425673,0.999578157159551,0.034233518977111
"potential malignant T cells (CNV-high top 25%)","EAPP",0.013163106968954,6.58046489802519,0.001162032072818,0.9737134565379,0.999578157159551,0.0340885915346762
"potential malignant T cells (CNV-high top 25%)","NOP9",0.0219628546066606,2.83078052569775,0.0011604638020084,0.973731635203867,0.999578157159551,0.0340655808993241
"potential malignant T cells (CNV-high top 25%)","TRAK2",-0.0173541313813683,3.87326957301343,0.00115923672722054,0.973747400217312,0.999578157159551,-0.0340475656577756
"potential malignant T cells (CNV-high top 25%)","CD320",0.0196822579918841,5.35880989619734,0.00115333851739411,0.973812111887989,0.999578157159551,0.0339608379960523
"potential malignant T cells (CNV-high top 25%)","P2RY8",0.0118449243654447,5.92207309452071,0.00115311654087022,0.973814926452252,0.999578157159551,0.0339575697138387
"potential malignant T cells (CNV-high top 25%)","ARID3A",-0.0184173480206073,3.11142193618879,0.00114812133901094,0.973874811002878,0.999578157159551,-0.0338839392487199
"potential malignant T cells (CNV-high top 25%)","TBC1D25",0.0151761999781735,4.12486280999214,0.00114797461879254,0.973874036086789,0.999578157159551,0.0338817741387983
"potential malignant T cells (CNV-high top 25%)","RBM23",0.0140576981360391,5.46059451254872,0.00114531208564072,0.973903312723734,0.999578157159551,0.033842459804818
"potential malignant T cells (CNV-high top 25%)","MARS2",-0.0195496179661529,2.90038723036634,0.00114203405283141,0.973944968969243,0.999578157159551,-0.0337939943308187
"potential malignant T cells (CNV-high top 25%)","MIB2",-0.0117945083948232,5.58960947800015,0.00113562368705144,0.9740139307806,0.999578157159551,-0.0336990161139972
"potential malignant T cells (CNV-high top 25%)","DDB1",-0.0116041858340844,6.26275526044911,0.00112669902684191,0.974116053083503,0.999578157159551,-0.0335663377037458
"potential malignant T cells (CNV-high top 25%)","CBX5",0.018657324323754,6.20344670732583,0.00112632561634683,0.97412032472257,0.999578157159551,0.0335607749664222
"potential malignant T cells (CNV-high top 25%)","NME6",-0.0151991120032172,4.49172745432942,0.00111406551836575,0.97426240879474,0.999578157159551,-0.0333776200224904
"potential malignant T cells (CNV-high top 25%)","TMEM200A",0.0294153918245088,2.77608117408695,0.00110254799280262,0.974327844406244,0.999578157159551,0.0332046381218441
"potential malignant T cells (CNV-high top 25%)","FAM217B",0.0131219725722516,4.92573579769665,0.00109945103715164,0.974432091082123,0.999578157159551,0.0331579709444296
"potential malignant T cells (CNV-high top 25%)","NPLOC4",0.0138975456034968,5.32354816095357,0.00109742915842796,0.974454511600079,0.999578157159551,0.0331274683371361
"potential malignant T cells (CNV-high top 25%)","PIK3C2B",-0.0158859704679344,4.75802441789043,0.00109386700849332,0.974497522388734,0.999578157159551,-0.033073660343139
"potential malignant T cells (CNV-high top 25%)","RBM12B",0.0161545693049954,4.02615690723441,0.00108106572660605,0.974647403309278,0.999578157159551,0.032879563966179
"potential malignant T cells (CNV-high top 25%)","OAZ2",-0.0151260340379083,4.51796360776359,0.00107659774963284,0.97469879707588,0.999578157159551,-0.0328115490282437
"potential malignant T cells (CNV-high top 25%)","CHMP5",-0.0132766167161819,5.39292021102604,0.0010629969622743,0.97485836097817,0.999578157159551,-0.0326036341881439
"potential malignant T cells (CNV-high top 25%)","ATG101",-0.0145528503431019,4.87279142315669,0.00104860485402974,0.975029313122925,0.999578157159551,-0.0323821687666182
"potential malignant T cells (CNV-high top 25%)","HIST1H1B",0.0290752574607061,6.64531957789776,0.00104348671927272,0.97516992966244,0.999578157159551,0.032303045046446
"potential malignant T cells (CNV-high top 25%)","RNF135",-0.0243141176930899,3.63234808608803,0.00104223705122112,0.975103362293988,0.999578157159551,-0.032283696368618
"potential malignant T cells (CNV-high top 25%)","ANKRD10",-0.0109204848410633,6.44681985564004,0.00103852866908212,0.975149030340352,0.999578157159551,-0.0322262109017198
"potential malignant T cells (CNV-high top 25%)","CSNK2B",0.01068171931351,7.88685040351128,0.00102761152834752,0.97527989072809,0.999578157159551,0.0320563804623591
"potential malignant T cells (CNV-high top 25%)","MR1",0.0149777497333405,3.79672841137193,0.00102673604446613,0.975292469379107,0.999578157159551,0.0320427221762779
"potential malignant T cells (CNV-high top 25%)","REXO1",0.0176140602567431,4.45761239417147,0.00102591031171654,0.975301147502447,0.999578157159551,0.032029834712601
"potential malignant T cells (CNV-high top 25%)","PKMYT1",-0.040610036006439,3.80786348495042,0.00102205783062683,0.975428808927451,0.999578157159551,-0.0319696392007609
"potential malignant T cells (CNV-high top 25%)","ZNF557",0.0209749225044597,3.64049745496013,0.00101930769101709,0.975382144778473,0.999578157159551,0.031926598488049
"potential malignant T cells (CNV-high top 25%)","RPA3",0.0208714392508118,5.38448921716614,0.0010076455438291,0.97552131797252,0.999578157159551,0.0317434330819636
"potential malignant T cells (CNV-high top 25%)","RB1CC1",0.0158089455823217,7.46119583784628,0.000990524158163638,0.975729909737106,0.999578157159551,0.0314725937628858
"potential malignant T cells (CNV-high top 25%)","TMEM132D",-0.0243797655844389,4.03014039822409,0.000978502466917396,0.97617874950921,0.999578157159551,-0.0312810240707908
"potential malignant T cells (CNV-high top 25%)","SP2",0.0131732255338766,4.68767248155863,0.00097082842588472,0.975972876653718,0.999578157159551,0.0311581197424479
"potential malignant T cells (CNV-high top 25%)","RFX8",-0.0304929590213034,3.9778843977486,0.000958407192469239,0.976129274633707,0.999578157159551,-0.0309581522780226
"potential malignant T cells (CNV-high top 25%)","ZNF267",0.0146609328364893,4.70361977012309,0.000957490019422708,0.976138356055837,0.999578157159551,0.0309433356221127
"potential malignant T cells (CNV-high top 25%)","ARMH3",0.0146508705008472,4.01425859807175,0.000955749122011653,0.976161348212388,0.999578157159551,0.0309151924142751
"potential malignant T cells (CNV-high top 25%)","NOP2",0.0128599811870284,4.73647845098425,0.000949459012562329,0.976238683118579,0.999578157159551,0.030813292790001
"potential malignant T cells (CNV-high top 25%)","EIF2B4",-0.0127345535222884,4.2819006527437,0.000946312748722415,0.976278599327375,0.999578157159551,-0.0307621967473458
"potential malignant T cells (CNV-high top 25%)","EXOC5",0.0111611313979217,5.34232372654904,0.000945290277164381,0.976290561132352,0.999578157159551,0.0307455732937992
"potential malignant T cells (CNV-high top 25%)","PIDD1",-0.0161430384822201,3.60517077939904,0.000930913522951886,0.976473518899047,0.999578157159551,-0.0305108754864866
"potential malignant T cells (CNV-high top 25%)","GRAMD1C",0.0227731378941446,3.07753349411634,0.000925288015915716,0.976546015410793,0.999578157159551,0.0304185472354568
"potential malignant T cells (CNV-high top 25%)","IZUMO4",-0.0192160047107973,3.04757122997882,0.000893478380160527,0.976951875778741,0.999578157159551,-0.0298911087141398
"potential malignant T cells (CNV-high top 25%)","SLC15A4",-0.0267342391900676,6.15472658783524,0.000891709315550664,0.977046009013975,0.999578157159551,-0.029861502231982
"potential malignant T cells (CNV-high top 25%)","FBXO28",-0.0161805855569375,5.22478947631288,0.000882695697667186,0.977088718509285,0.999578157159551,-0.0297101951805636
"potential malignant T cells (CNV-high top 25%)","NDOR1",0.0139908869229539,3.80711643105407,0.000869588843253886,0.977261105579124,0.999578157159551,0.0294887918242488
"potential malignant T cells (CNV-high top 25%)","IPMK",0.0128385137208297,4.94241448890321,0.000864572839746961,0.977325192945424,0.999578157159551,0.0294036195007853
"potential malignant T cells (CNV-high top 25%)","ACIN1",0.00947461962050471,6.751046184991,0.000861684683411092,0.97736277793446,0.999578157159551,0.0293544661578284
"potential malignant T cells (CNV-high top 25%)","L3MBTL2",-0.0134539918771281,4.0996580467683,0.0008573891945388,0.977420753245411,0.999578157159551,-0.029281208898179
"potential malignant T cells (CNV-high top 25%)","PDLIM7",-0.0203372712295601,3.09235471473196,0.000852337904901997,0.977432929213138,0.999578157159551,-0.0291948266804582
"potential malignant T cells (CNV-high top 25%)","SAT2",-0.0207956392973679,5.1805914979588,0.000848481300329009,0.977537087967117,0.999578157159551,-0.029128702345436
"potential malignant T cells (CNV-high top 25%)","ZFAND2B",0.0111240836792726,5.98739589859674,0.00084719222135576,0.977553925763076,0.999578157159551,0.029106566636341
"potential malignant T cells (CNV-high top 25%)","TRAPPC11",0.0146091640710096,3.63169371546016,0.000846479368105033,0.977555792393831,0.999578157159551,0.0290943184849729
"potential malignant T cells (CNV-high top 25%)","NUDT11",-0.028663092204798,3.06634893745436,0.00084283066696634,0.977731905217582,0.999578157159551,-0.0290315460657255
"potential malignant T cells (CNV-high top 25%)","DBR1",0.0169326035650383,3.93372352374247,0.000837735881069439,0.977680815412191,0.999578157159551,0.0289436673742192
"potential malignant T cells (CNV-high top 25%)","BRD1",0.0143735321501951,4.65206533960112,0.000832505463429297,0.977749868917043,0.999578157159551,0.0288531707690731
"potential malignant T cells (CNV-high top 25%)","HHIP-AS1",0.0144252046222967,6.27551174111721,0.000824957867192873,0.97785091594371,0.999578157159551,0.0287220797852954
"potential malignant T cells (CNV-high top 25%)","CEP135",0.0108773718694276,5.62176216817124,0.000823727186403794,0.977866939544398,0.999578157159551,0.0287006478394442
"potential malignant T cells (CNV-high top 25%)","MYO1D",0.0315114430154039,3.36765557413374,0.000819447236889887,0.978138032831057,0.999578157159551,0.0286259888368924
"potential malignant T cells (CNV-high top 25%)","VAMP5",-0.00964355553407442,6.38079661552679,0.000816571341306494,0.97796314769664,0.999578157159551,-0.0285757124374265
"potential malignant T cells (CNV-high top 25%)","SEC14L1",-0.0121635258506456,6.0783535633983,0.000813810725349676,0.978000435766049,0.999578157159551,-0.0285273680059987
"potential malignant T cells (CNV-high top 25%)","MYOM2",-0.0254699628642733,5.59715811498162,0.000789551963539509,0.978373901782466,0.999578157159551,-0.0280989673037909
"potential malignant T cells (CNV-high top 25%)","PCAT6",0.0207801305490349,2.99449416755431,0.000787436942096973,0.978360828015898,0.999578157159551,0.0280613068494141
"potential malignant T cells (CNV-high top 25%)","WDR53",-0.02048325995089,2.84162412484101,0.000785488442403684,0.978389175727424,0.999578157159551,-0.0280265667252285
"potential malignant T cells (CNV-high top 25%)","ABCD1",-0.0166300011051102,2.92188633680379,0.000774104865846546,0.978537480315276,0.999578157159551,-0.0278227400851632
"potential malignant T cells (CNV-high top 25%)","RINL",0.0216270710928684,3.5062858240949,0.000769153750776339,0.978613162905569,0.999578157159551,0.0277336213065719
"potential malignant T cells (CNV-high top 25%)","CIPC",0.0162624764182078,2.83269628460359,0.000767813613643113,0.978633743041362,0.999578157159551,0.0277094498978798
"potential malignant T cells (CNV-high top 25%)","NUP107",0.00972685161313013,5.59760214772,0.000764350583271144,0.978679362339171,0.999578157159551,0.027646891023606
"potential malignant T cells (CNV-high top 25%)","REPS1",0.0109030111326603,5.87057113365228,0.00076268124926602,0.978702552265711,0.999578157159551,0.0276166842554645
"potential malignant T cells (CNV-high top 25%)","DPH3",0.0103212836933264,5.13669450859654,0.000760390765710279,0.978734684757518,0.999578157159551,0.02757518387446
"potential malignant T cells (CNV-high top 25%)","ZNF354B",0.0146673163908923,3.41571107102253,0.000753446483082686,0.978805851923155,0.999578157159551,0.027448979636458
"potential malignant T cells (CNV-high top 25%)","BICDL1",-0.0220999968188969,2.91766358521198,0.000752107790887174,0.97884553105946,0.999578157159551,-0.0274245836957861
"potential malignant T cells (CNV-high top 25%)","GNPTG",-0.00993036482343219,5.54000420250165,0.000752069287474308,0.978851277244565,0.999578157159551,-0.0274238816996119
"potential malignant T cells (CNV-high top 25%)","ZNF32",0.0111804341569755,5.69108174149925,0.000748872825605445,0.97889630992122,0.999578157159551,0.0273655408425532
"potential malignant T cells (CNV-high top 25%)","SCRN3",-0.0126894505674901,3.82855020068786,0.000747394915441034,0.97891879959041,0.999578157159551,-0.027338524383021
"potential malignant T cells (CNV-high top 25%)","EPOR",-0.0349845733299003,2.28555193910078,0.000741201079887681,0.978934074088013,0.999578157159551,-0.0272250083542261
"potential malignant T cells (CNV-high top 25%)","DCAF17",-0.0158862129186022,3.69176185823204,0.000741196214773791,0.979006182264114,0.999578157159551,-0.0272249190039896
"potential malignant T cells (CNV-high top 25%)","MIA2",0.00999171819956036,5.06959005159048,0.000727444220743861,0.979200555068507,0.999578157159551,0.026971173885166
"potential malignant T cells (CNV-high top 25%)","OGFOD2",-0.0142769043103568,4.03280723577131,0.000707718182089982,0.979485622441823,0.999578157159551,-0.0266029731813943
"potential malignant T cells (CNV-high top 25%)","MLH3",-0.0136824674616891,3.80730163122185,0.000707263782327653,0.979492228414785,0.999578157159551,-0.0265944314157617
"potential malignant T cells (CNV-high top 25%)","RUVBL1",0.0221018406494286,4.8761528494926,0.000706809571638757,0.979498063931197,0.999578157159551,0.0265858904616482
"potential malignant T cells (CNV-high top 25%)","ZFAND3",-0.00933667781354907,5.64075818641168,0.000700605765929733,0.979587462721756,0.999578157159551,-0.0264689585350412
"potential malignant T cells (CNV-high top 25%)","WDR12",0.0144218288442445,3.90297990304349,0.00069950556823302,0.979605023426953,0.999578157159551,0.026448167577982
"potential malignant T cells (CNV-high top 25%)","PCCA",-0.0157689418064743,3.29744148418956,0.000693430119146852,0.97969494414465,0.999578157159551,-0.0263330613326072
"potential malignant T cells (CNV-high top 25%)","MAP2K6",-0.0120341884289157,4.23426206219775,0.000688499634281769,0.979755639219834,0.999578157159551,-0.0262392765578964
"potential malignant T cells (CNV-high top 25%)","CARD11",-0.0101944339008409,4.91128684323384,0.000675283997751678,0.979960117470023,0.999578157159551,-0.0259862270780442
"potential malignant T cells (CNV-high top 25%)","SLC9A9",-0.0139227181817459,3.34952354943677,0.000673501876158359,0.979979618042503,0.999578157159551,-0.0259519146915668
"potential malignant T cells (CNV-high top 25%)","STK19",0.0105645244331591,4.77421116565732,0.000672566288639185,0.980000204470844,0.999578157159551,0.025933883022779
"potential malignant T cells (CNV-high top 25%)","PAFAH1B3",-0.00879607452203367,6.38394745090414,0.000671453992512144,0.980016573299361,0.999578157159551,-0.0259124293054925
"potential malignant T cells (CNV-high top 25%)","FBXL3",0.015216518520483,5.46247420998596,0.000670875521700375,0.980025185439555,0.999578157159551,0.0259012648668048
"potential malignant T cells (CNV-high top 25%)","ZHX3",-0.014857784107027,2.83647336932965,0.000664764544776866,0.980118841264275,0.999578157159551,-0.0257830282313165
"potential malignant T cells (CNV-high top 25%)","ZNF212",0.0126079731129654,3.54856500958226,0.000657410476693089,0.980228524890768,0.999578157159551,0.0256400170961934
"potential malignant T cells (CNV-high top 25%)","SHCBP1",0.0344959972900217,2.6290362585705,0.000656898250017358,0.980227120999959,0.999578157159551,0.0256300263366497
"potential malignant T cells (CNV-high top 25%)","MTRF1L",-0.0110878909194662,5.22672180985686,0.000649101262407457,0.980351929950009,0.999578157159551,-0.025477465776789
"potential malignant T cells (CNV-high top 25%)","ZNF22",0.00836547218736968,7.34643548340222,0.000648805526611411,0.98035625858886,0.999578157159551,0.0254716612456159
"potential malignant T cells (CNV-high top 25%)","TARS2",0.0155354369024786,3.73425564923391,0.000648155902578467,0.980367783896586,0.999578157159551,0.0254589061543984
"potential malignant T cells (CNV-high top 25%)","RECK",-0.012243192838947,4.10361729938614,0.000639558558499071,0.980497871952914,0.999578157159551,-0.025289495022619
"potential malignant T cells (CNV-high top 25%)","ATP5MD",0.00814666886881732,7.51953954659617,0.000636507251414444,0.980543279944082,0.999578157159551,0.02522909533484
"potential malignant T cells (CNV-high top 25%)","DMXL1",0.0106066325377168,5.70758183386342,0.000632157438908205,0.980609953745475,0.999578157159551,0.0251427412767225
"potential malignant T cells (CNV-high top 25%)","TMEM68",0.0114479702152489,4.00748808291045,0.000625428711888276,0.980714329323153,0.999578157159551,0.0250085727679185
"potential malignant T cells (CNV-high top 25%)","ZNF486",0.0121424531324434,3.51244265339886,0.000622091346649111,0.980767896783976,0.999578157159551,0.0249417590929171
