"pathway","gene","in_sc_leading_edge","in_bulk_leading_edge","shared_leading_edge","STAT5_axis_gene","curated_STAT5_target"
"Parkinson disease","ATP5F1A",TRUE,FALSE,FALSE,FALSE,FALSE
"Parkinson disease","ATP5F1B",TRUE,FALSE,FALSE,FALSE,FALSE
"Parkinson disease","ATP5F1C",TRUE,FALSE,FALSE,FALSE,FALSE
"Parkinson disease","ATP5F1E",TRUE,FALSE,FALSE,FALSE,FALSE
"Parkinson disease","ATP5MC1",TRUE,FALSE,FALSE,FALSE,FALSE
"Parkinson disease","ATP5MC3",TRUE,FALSE,FALSE,FALSE,FALSE
"Parkinson disease","ATP5PB",TRUE,FALSE,FALSE,FALSE,FALSE
"Parkinson disease","ATP5PF",TRUE,FALSE,FALSE,FALSE,FALSE
"Parkinson disease","BAX",TRUE,FALSE,FALSE,FALSE,FALSE
"Parkinson disease","CALM1",TRUE,FALSE,FALSE,FALSE,FALSE
"Parkinson disease","CALM2",TRUE,FALSE,FALSE,FALSE,FALSE
"Parkinson disease","CALM3",TRUE,FALSE,FALSE,FALSE,FALSE
"Parkinson disease","COX1",FALSE,TRUE,FALSE,FALSE,FALSE
"Parkinson disease","COX4I2",FALSE,TRUE,FALSE,FALSE,FALSE
"Parkinson disease","COX5B",FALSE,TRUE,FALSE,FALSE,FALSE
"Parkinson disease","COX6A2",FALSE,TRUE,FALSE,FALSE,FALSE
"Parkinson disease","COX6B1",FALSE,TRUE,FALSE,FALSE,FALSE
"Parkinson disease","CYCS",FALSE,TRUE,FALSE,FALSE,FALSE
"Parkinson disease","CYTB",FALSE,TRUE,FALSE,FALSE,FALSE
"Parkinson disease","DUSP1",TRUE,FALSE,FALSE,FALSE,FALSE
"Parkinson disease","EIF2S1",TRUE,FALSE,FALSE,FALSE,FALSE
"Parkinson disease","GNAI2",TRUE,FALSE,FALSE,FALSE,FALSE
"Parkinson disease","GNAS",TRUE,FALSE,FALSE,FALSE,FALSE
"Parkinson disease","ITPR3",TRUE,FALSE,FALSE,FALSE,FALSE
"Parkinson disease","KEAP1",TRUE,FALSE,FALSE,FALSE,FALSE
"Parkinson disease","KIF5B",TRUE,FALSE,FALSE,FALSE,FALSE
"Parkinson disease","MAPK9",TRUE,FALSE,FALSE,FALSE,FALSE
"Parkinson disease","MFN2",TRUE,FALSE,FALSE,FALSE,FALSE
"Parkinson disease","ND1",FALSE,TRUE,FALSE,FALSE,FALSE
"Parkinson disease","ND2",FALSE,TRUE,FALSE,FALSE,FALSE
"Parkinson disease","ND4",FALSE,TRUE,FALSE,FALSE,FALSE
"Parkinson disease","ND5",FALSE,TRUE,FALSE,FALSE,FALSE
"Parkinson disease","ND6",FALSE,TRUE,FALSE,FALSE,FALSE
"Parkinson disease","NDUFA10",FALSE,TRUE,FALSE,FALSE,FALSE
"Parkinson disease","NDUFA11",FALSE,TRUE,FALSE,FALSE,FALSE
"Parkinson disease","NDUFA13",FALSE,TRUE,FALSE,FALSE,FALSE
"Parkinson disease","NDUFA2",FALSE,TRUE,FALSE,FALSE,FALSE
"Parkinson disease","NDUFA3",FALSE,TRUE,FALSE,FALSE,FALSE
"Parkinson disease","NDUFA5",FALSE,TRUE,FALSE,FALSE,FALSE
"Parkinson disease","NDUFA7",FALSE,TRUE,FALSE,FALSE,FALSE
"Parkinson disease","NDUFA9",TRUE,FALSE,FALSE,FALSE,FALSE
"Parkinson disease","NDUFAB1",TRUE,FALSE,FALSE,FALSE,FALSE
"Parkinson disease","NDUFB10",FALSE,TRUE,FALSE,FALSE,FALSE
"Parkinson disease","NDUFB2",TRUE,FALSE,FALSE,FALSE,FALSE
"Parkinson disease","NDUFB3",FALSE,TRUE,FALSE,FALSE,FALSE
"Parkinson disease","NDUFB4",FALSE,TRUE,FALSE,FALSE,FALSE
"Parkinson disease","NDUFB5",FALSE,TRUE,FALSE,FALSE,FALSE
"Parkinson disease","NDUFB6",TRUE,FALSE,FALSE,FALSE,FALSE
"Parkinson disease","NDUFB8",FALSE,TRUE,FALSE,FALSE,FALSE
"Parkinson disease","NDUFC2",TRUE,FALSE,FALSE,FALSE,FALSE
"Parkinson disease","NDUFS2",FALSE,TRUE,FALSE,FALSE,FALSE
"Parkinson disease","NDUFS4",FALSE,TRUE,FALSE,FALSE,FALSE
"Parkinson disease","NDUFS5",FALSE,TRUE,FALSE,FALSE,FALSE
"Parkinson disease","NDUFS6",FALSE,TRUE,FALSE,FALSE,FALSE
"Parkinson disease","NDUFS7",FALSE,TRUE,FALSE,FALSE,FALSE
"Parkinson disease","NDUFS8",TRUE,FALSE,FALSE,FALSE,FALSE
"Parkinson disease","NDUFV3",FALSE,TRUE,FALSE,FALSE,FALSE
"Parkinson disease","PPIF",TRUE,FALSE,FALSE,FALSE,FALSE
"Parkinson disease","PSMA4",TRUE,FALSE,FALSE,FALSE,FALSE
"Parkinson disease","PSMA7",TRUE,FALSE,FALSE,FALSE,FALSE
"Parkinson disease","PSMA8",TRUE,FALSE,FALSE,FALSE,FALSE
"Parkinson disease","PSMB1",TRUE,FALSE,FALSE,FALSE,FALSE
"Parkinson disease","PSMB2",TRUE,FALSE,FALSE,FALSE,FALSE
"Parkinson disease","PSMB3",TRUE,FALSE,FALSE,FALSE,FALSE
"Parkinson disease","PSMB7",TRUE,FALSE,FALSE,FALSE,FALSE
"Parkinson disease","PSMC1",TRUE,FALSE,FALSE,FALSE,FALSE
"Parkinson disease","PSMC3",TRUE,FALSE,FALSE,FALSE,FALSE
"Parkinson disease","PSMC4",TRUE,FALSE,FALSE,FALSE,FALSE
"Parkinson disease","PSMC5",TRUE,FALSE,FALSE,FALSE,FALSE
"Parkinson disease","PSMD11",TRUE,FALSE,FALSE,FALSE,FALSE
"Parkinson disease","PSMD12",TRUE,FALSE,FALSE,FALSE,FALSE
"Parkinson disease","PSMD2",TRUE,FALSE,FALSE,FALSE,FALSE
"Parkinson disease","PSMD7",TRUE,FALSE,FALSE,FALSE,FALSE
"Parkinson disease","PSMD8",TRUE,FALSE,FALSE,FALSE,FALSE
"Parkinson disease","RPS27A",TRUE,FALSE,FALSE,FALSE,FALSE
"Parkinson disease","SDHC",FALSE,TRUE,FALSE,FALSE,FALSE
"Parkinson disease","SDHD",FALSE,TRUE,FALSE,FALSE,FALSE
"Parkinson disease","SEM1",TRUE,FALSE,FALSE,FALSE,FALSE
"Parkinson disease","SLC25A4",FALSE,TRUE,FALSE,FALSE,FALSE
"Parkinson disease","SLC25A5",TRUE,FALSE,FALSE,FALSE,FALSE
"Parkinson disease","SLC25A6",TRUE,FALSE,FALSE,FALSE,FALSE
"Parkinson disease","SLC39A13",TRUE,FALSE,FALSE,FALSE,FALSE
"Parkinson disease","SLC39A3",TRUE,FALSE,FALSE,FALSE,FALSE
"Parkinson disease","SLC39A4",TRUE,FALSE,FALSE,FALSE,FALSE
"Parkinson disease","SLC39A6",TRUE,FALSE,FALSE,FALSE,FALSE
"Parkinson disease","SLC39A7",TRUE,FALSE,FALSE,FALSE,FALSE
"Parkinson disease","SLC39A8",TRUE,FALSE,FALSE,FALSE,FALSE
"Parkinson disease","SOD1",TRUE,FALSE,FALSE,FALSE,FALSE
"Parkinson disease","TUBA1B",TRUE,FALSE,FALSE,FALSE,FALSE
"Parkinson disease","TUBA1C",TRUE,FALSE,FALSE,FALSE,FALSE
"Parkinson disease","TUBA4A",TRUE,FALSE,FALSE,FALSE,FALSE
"Parkinson disease","TUBB2A",TRUE,FALSE,FALSE,FALSE,FALSE
"Parkinson disease","TUBB4A",TRUE,FALSE,FALSE,FALSE,FALSE
"Parkinson disease","TUBB4B",TRUE,FALSE,FALSE,FALSE,FALSE
"Parkinson disease","TXN2",TRUE,FALSE,FALSE,FALSE,FALSE
"Parkinson disease","UBA52",TRUE,FALSE,FALSE,FALSE,FALSE
"Parkinson disease","UBB",FALSE,TRUE,FALSE,FALSE,FALSE
"Parkinson disease","UBC",TRUE,FALSE,FALSE,FALSE,FALSE
"Parkinson disease","UBE2G2",FALSE,TRUE,FALSE,FALSE,FALSE
"Parkinson disease","UBE2L3",TRUE,FALSE,FALSE,FALSE,FALSE
"Parkinson disease","UBE2L6",TRUE,FALSE,FALSE,FALSE,FALSE
"Parkinson disease","UCHL1",FALSE,TRUE,FALSE,FALSE,FALSE
"Parkinson disease","UQCR10",FALSE,TRUE,FALSE,FALSE,FALSE
"Parkinson disease","UQCRB",FALSE,TRUE,FALSE,FALSE,FALSE
"Parkinson disease","UQCRFS1",FALSE,TRUE,FALSE,FALSE,FALSE
"Parkinson disease","UQCRHL",TRUE,FALSE,FALSE,FALSE,FALSE
"Parkinson disease","UQCRQ",FALSE,TRUE,FALSE,FALSE,FALSE
"Parkinson disease","VDAC1",TRUE,FALSE,FALSE,FALSE,FALSE
"Parkinson disease","VDAC3",FALSE,TRUE,FALSE,FALSE,FALSE
"Parkinson disease","XBP1",TRUE,FALSE,FALSE,FALSE,FALSE
"Pathways in cancer","BAX",TRUE,TRUE,TRUE,FALSE,FALSE
"Pathways in cancer","BBC3",TRUE,TRUE,TRUE,FALSE,FALSE
"Pathways in cancer","CALM1",TRUE,TRUE,TRUE,FALSE,FALSE
"Pathways in cancer","ELOC",TRUE,TRUE,TRUE,FALSE,FALSE
"Pathways in cancer","FOS",TRUE,TRUE,TRUE,FALSE,FALSE
"Pathways in cancer","FOXO1",TRUE,TRUE,TRUE,FALSE,FALSE
"Pathways in cancer","GADD45B",TRUE,TRUE,TRUE,FALSE,FALSE
"Pathways in cancer","GNB1",TRUE,TRUE,TRUE,FALSE,FALSE
"Pathways in cancer","GNG2",TRUE,TRUE,TRUE,FALSE,FALSE
"Pathways in cancer","HSP90B1",TRUE,TRUE,TRUE,FALSE,FALSE
"Pathways in cancer","IFNGR2",TRUE,TRUE,TRUE,TRUE,FALSE
"Pathways in cancer","IL2RB",TRUE,TRUE,TRUE,TRUE,TRUE
"Pathways in cancer","IL4",TRUE,TRUE,TRUE,FALSE,FALSE
"Pathways in cancer","NFKB1",TRUE,TRUE,TRUE,FALSE,FALSE
"Pathways in cancer","PIK3CB",TRUE,TRUE,TRUE,FALSE,FALSE
"Pathways in cancer","PIM1",TRUE,TRUE,TRUE,TRUE,TRUE
"Pathways in cancer","RARA",TRUE,TRUE,TRUE,FALSE,FALSE
"Pathways in cancer","TPM3",TRUE,TRUE,TRUE,FALSE,FALSE
"Pathways in cancer","VHL",TRUE,TRUE,TRUE,FALSE,FALSE
"Pathways in cancer","ZBTB16",TRUE,TRUE,TRUE,FALSE,FALSE
"Pathways in cancer","ADCY1",FALSE,TRUE,FALSE,FALSE,FALSE
"Pathways in cancer","ADCY4",FALSE,TRUE,FALSE,FALSE,FALSE
"Pathways in cancer","ADCY7",TRUE,FALSE,FALSE,FALSE,FALSE
"Pathways in cancer","AKT1",TRUE,FALSE,FALSE,FALSE,FALSE
"Pathways in cancer","APPL1",TRUE,FALSE,FALSE,FALSE,FALSE
"Pathways in cancer","AR",FALSE,TRUE,FALSE,FALSE,FALSE
"Pathways in cancer","ARHGEF11",FALSE,TRUE,FALSE,FALSE,FALSE
"Pathways in cancer","ARHGEF12",FALSE,TRUE,FALSE,FALSE,FALSE
"Pathways in cancer","ARNT2",FALSE,TRUE,FALSE,FALSE,FALSE
"Pathways in cancer","AXIN1",TRUE,FALSE,FALSE,FALSE,FALSE
"Pathways in cancer","BCL2",FALSE,TRUE,FALSE,TRUE,TRUE
"Pathways in cancer","BCL2L1",FALSE,TRUE,FALSE,TRUE,TRUE
"Pathways in cancer","BCL2L11",FALSE,TRUE,FALSE,FALSE,FALSE
"Pathways in cancer","BID",TRUE,FALSE,FALSE,FALSE,FALSE
"Pathways in cancer","BIRC3",FALSE,TRUE,FALSE,FALSE,FALSE
"Pathways in cancer","BMP4",FALSE,TRUE,FALSE,FALSE,FALSE
"Pathways in cancer","BRCA2",TRUE,FALSE,FALSE,FALSE,FALSE
"Pathways in cancer","CALM3",TRUE,FALSE,FALSE,FALSE,FALSE
"Pathways in cancer","CCND1",FALSE,TRUE,FALSE,TRUE,FALSE
"Pathways in cancer","CCND2",FALSE,TRUE,FALSE,TRUE,TRUE
"Pathways in cancer","CCND3",FALSE,TRUE,FALSE,TRUE,FALSE
"Pathways in cancer","CDH1",FALSE,TRUE,FALSE,FALSE,FALSE
"Pathways in cancer","CDK4",TRUE,FALSE,FALSE,FALSE,FALSE
"Pathways in cancer","CDKN2A",FALSE,TRUE,FALSE,FALSE,FALSE
"Pathways in cancer","CDKN2B",FALSE,TRUE,FALSE,FALSE,FALSE
"Pathways in cancer","CEBPA",FALSE,TRUE,FALSE,FALSE,FALSE
"Pathways in cancer","COL4A1",FALSE,TRUE,FALSE,FALSE,FALSE
"Pathways in cancer","COL4A2",FALSE,TRUE,FALSE,FALSE,FALSE
"Pathways in cancer","CSF1R",FALSE,TRUE,FALSE,FALSE,FALSE
"Pathways in cancer","CSF2RB",FALSE,TRUE,FALSE,TRUE,FALSE
"Pathways in cancer","CSF2RB2",FALSE,TRUE,FALSE,FALSE,FALSE
"Pathways in cancer","CSF3R",FALSE,TRUE,FALSE,FALSE,FALSE
"Pathways in cancer","CTNNA1",FALSE,TRUE,FALSE,FALSE,FALSE
"Pathways in cancer","CUL1",TRUE,FALSE,FALSE,FALSE,FALSE
"Pathways in cancer","CYCS",FALSE,TRUE,FALSE,FALSE,FALSE
"Pathways in cancer","DAPK2",FALSE,TRUE,FALSE,FALSE,FALSE
"Pathways in cancer","DAPK3",FALSE,TRUE,FALSE,FALSE,FALSE
"Pathways in cancer","DDB2",TRUE,FALSE,FALSE,FALSE,FALSE
"Pathways in cancer","DLL1",FALSE,TRUE,FALSE,FALSE,FALSE
"Pathways in cancer","E2F1",TRUE,FALSE,FALSE,FALSE,FALSE
"Pathways in cancer","E2F3",TRUE,FALSE,FALSE,FALSE,FALSE
"Pathways in cancer","EDNRB",FALSE,TRUE,FALSE,FALSE,FALSE
"Pathways in cancer","EGLN2",TRUE,FALSE,FALSE,FALSE,FALSE
"Pathways in cancer","ELK1",TRUE,FALSE,FALSE,FALSE,FALSE
"Pathways in cancer","ELOB",FALSE,TRUE,FALSE,FALSE,FALSE
"Pathways in cancer","EML4",TRUE,FALSE,FALSE,FALSE,FALSE
"Pathways in cancer","EPAS1",FALSE,TRUE,FALSE,FALSE,FALSE
"Pathways in cancer","ETS1",TRUE,FALSE,FALSE,FALSE,FALSE
"Pathways in cancer","F2",FALSE,TRUE,FALSE,FALSE,FALSE
"Pathways in cancer","F2R",FALSE,TRUE,FALSE,FALSE,FALSE
"Pathways in cancer","FAS",FALSE,TRUE,FALSE,FALSE,TRUE
"Pathways in cancer","FGF2",FALSE,TRUE,FALSE,FALSE,FALSE
"Pathways in cancer","FGF9",TRUE,FALSE,FALSE,FALSE,FALSE
"Pathways in cancer","FGFR3",FALSE,TRUE,FALSE,FALSE,FALSE
"Pathways in cancer","FH",TRUE,FALSE,FALSE,FALSE,FALSE
"Pathways in cancer","FLT3",FALSE,TRUE,FALSE,FALSE,FALSE
"Pathways in cancer","FLT3L",FALSE,TRUE,FALSE,FALSE,FALSE
"Pathways in cancer","FLT3LG",TRUE,FALSE,FALSE,FALSE,FALSE
"Pathways in cancer","FRAT2",TRUE,FALSE,FALSE,FALSE,FALSE
"Pathways in cancer","FZD10",FALSE,TRUE,FALSE,FALSE,FALSE
"Pathways in cancer","FZD6",FALSE,TRUE,FALSE,FALSE,FALSE
"Pathways in cancer","GADD45A",FALSE,TRUE,FALSE,FALSE,FALSE
"Pathways in cancer","GADD45G",FALSE,TRUE,FALSE,FALSE,FALSE
"Pathways in cancer","GNA13",TRUE,FALSE,FALSE,FALSE,FALSE
"Pathways in cancer","GNAI2",TRUE,FALSE,FALSE,FALSE,FALSE
"Pathways in cancer","GNAS",TRUE,FALSE,FALSE,FALSE,FALSE
"Pathways in cancer","GNB2",FALSE,TRUE,FALSE,FALSE,FALSE
"Pathways in cancer","GNB5",FALSE,TRUE,FALSE,FALSE,FALSE
"Pathways in cancer","GNG10",TRUE,FALSE,FALSE,FALSE,FALSE
"Pathways in cancer","GNG4",TRUE,FALSE,FALSE,FALSE,FALSE
"Pathways in cancer","GNG5",TRUE,FALSE,FALSE,FALSE,FALSE
"Pathways in cancer","GRB2",TRUE,FALSE,FALSE,FALSE,FALSE
"Pathways in cancer","GSTO1",TRUE,FALSE,FALSE,FALSE,FALSE
"Pathways in cancer","GSTO2",FALSE,TRUE,FALSE,FALSE,FALSE
"Pathways in cancer","GSTP2",FALSE,TRUE,FALSE,FALSE,FALSE
"Pathways in cancer","HDAC1",TRUE,FALSE,FALSE,FALSE,FALSE
"Pathways in cancer","HDAC2",TRUE,FALSE,FALSE,FALSE,FALSE
"Pathways in cancer","HEY1",FALSE,TRUE,FALSE,FALSE,FALSE
"Pathways in cancer","HMOX1",FALSE,TRUE,FALSE,FALSE,FALSE
"Pathways in cancer","HRAS",FALSE,TRUE,FALSE,FALSE,FALSE
"Pathways in cancer","HSP90AB1",TRUE,FALSE,FALSE,FALSE,FALSE
"Pathways in cancer","IFNAR2",FALSE,TRUE,FALSE,FALSE,FALSE
"Pathways in cancer","IFNGR1",FALSE,TRUE,FALSE,TRUE,FALSE
"Pathways in cancer","IGF1",FALSE,TRUE,FALSE,FALSE,FALSE
"Pathways in cancer","IGF2",FALSE,TRUE,FALSE,FALSE,FALSE
"Pathways in cancer","IKBKB",FALSE,TRUE,FALSE,FALSE,FALSE
"Pathways in cancer","IKBKG",TRUE,FALSE,FALSE,FALSE,FALSE
"Pathways in cancer","IL12RB1",FALSE,TRUE,FALSE,FALSE,FALSE
"Pathways in cancer","IL13",FALSE,TRUE,FALSE,FALSE,FALSE
"Pathways in cancer","IL15RA",FALSE,TRUE,FALSE,TRUE,FALSE
"Pathways in cancer","IL23A",FALSE,TRUE,FALSE,FALSE,FALSE
"Pathways in cancer","IL23R",FALSE,TRUE,FALSE,FALSE,FALSE
"Pathways in cancer","IL2RA",TRUE,FALSE,FALSE,TRUE,TRUE
"Pathways in cancer","IL2RG",FALSE,TRUE,FALSE,TRUE,FALSE
"Pathways in cancer","IL3RA",FALSE,TRUE,FALSE,FALSE,FALSE
"Pathways in cancer","IL4R",TRUE,FALSE,FALSE,TRUE,FALSE
"Pathways in cancer","IL4RA",FALSE,TRUE,FALSE,FALSE,FALSE
"Pathways in cancer","IL5",FALSE,TRUE,FALSE,FALSE,FALSE
"Pathways in cancer","IL6",FALSE,TRUE,FALSE,FALSE,FALSE
"Pathways in cancer","ITGA2B",FALSE,TRUE,FALSE,FALSE,FALSE
"Pathways in cancer","ITGA3",FALSE,TRUE,FALSE,FALSE,FALSE
"Pathways in cancer","ITGAV",FALSE,TRUE,FALSE,FALSE,FALSE
"Pathways in cancer","ITGB1",TRUE,FALSE,FALSE,FALSE,FALSE
"Pathways in cancer","JAG1",FALSE,TRUE,FALSE,FALSE,FALSE
"Pathways in cancer","JAK2",FALSE,TRUE,FALSE,TRUE,FALSE
"Pathways in cancer","JAK3",TRUE,FALSE,FALSE,TRUE,TRUE
"Pathways in cancer","KEAP1",TRUE,FALSE,FALSE,FALSE,FALSE
"Pathways in cancer","KIF7",TRUE,FALSE,FALSE,FALSE,FALSE
"Pathways in cancer","KIT",FALSE,TRUE,FALSE,FALSE,FALSE
"Pathways in cancer","LAMA5",FALSE,TRUE,FALSE,FALSE,FALSE
"Pathways in cancer","LAMB1",FALSE,TRUE,FALSE,FALSE,FALSE
"Pathways in cancer","LAMC1",FALSE,TRUE,FALSE,FALSE,FALSE
"Pathways in cancer","LAMC2",FALSE,TRUE,FALSE,FALSE,FALSE
"Pathways in cancer","LAMC3",FALSE,TRUE,FALSE,FALSE,FALSE
"Pathways in cancer","LPAR1",FALSE,TRUE,FALSE,FALSE,FALSE
"Pathways in cancer","MAP2K1",TRUE,FALSE,FALSE,FALSE,FALSE
"Pathways in cancer","MAP2K2",FALSE,TRUE,FALSE,FALSE,FALSE
"Pathways in cancer","MAPK1",TRUE,FALSE,FALSE,FALSE,FALSE
"Pathways in cancer","MAPK3",TRUE,FALSE,FALSE,FALSE,FALSE
"Pathways in cancer","MAPK9",TRUE,FALSE,FALSE,FALSE,FALSE
"Pathways in cancer","MDM2",TRUE,FALSE,FALSE,FALSE,FALSE
"Pathways in cancer","MGMT",FALSE,TRUE,FALSE,FALSE,FALSE
"Pathways in cancer","MGST2",FALSE,TRUE,FALSE,FALSE,FALSE
"Pathways in cancer","MMP9",FALSE,TRUE,FALSE,FALSE,FALSE
"Pathways in cancer","MYC",TRUE,FALSE,FALSE,TRUE,TRUE
"Pathways in cancer","NCOA4",TRUE,FALSE,FALSE,FALSE,FALSE
"Pathways in cancer","NFKB2",TRUE,FALSE,FALSE,FALSE,FALSE
"Pathways in cancer","NFKBIA",FALSE,TRUE,FALSE,FALSE,FALSE
"Pathways in cancer","NOTCH1",TRUE,FALSE,FALSE,FALSE,FALSE
"Pathways in cancer","NOTCH2",FALSE,TRUE,FALSE,FALSE,FALSE
"Pathways in cancer","NRAS",TRUE,FALSE,FALSE,FALSE,FALSE
"Pathways in cancer","PDGFA",TRUE,FALSE,FALSE,FALSE,FALSE
"Pathways in cancer","PGF",FALSE,TRUE,FALSE,FALSE,FALSE
"Pathways in cancer","PIK3R2",FALSE,TRUE,FALSE,FALSE,FALSE
"Pathways in cancer","PIK3R3",TRUE,FALSE,FALSE,FALSE,FALSE
"Pathways in cancer","PIM2",FALSE,TRUE,FALSE,TRUE,TRUE
"Pathways in cancer","PLCG2",FALSE,TRUE,FALSE,FALSE,FALSE
"Pathways in cancer","PPARG",FALSE,TRUE,FALSE,FALSE,FALSE
"Pathways in cancer","PRKCA",TRUE,FALSE,FALSE,FALSE,FALSE
"Pathways in cancer","PRKCG",FALSE,TRUE,FALSE,FALSE,FALSE
"Pathways in cancer","PTGER2",FALSE,TRUE,FALSE,FALSE,FALSE
"Pathways in cancer","PTGER4",FALSE,TRUE,FALSE,FALSE,FALSE
"Pathways in cancer","PTK2",FALSE,TRUE,FALSE,FALSE,FALSE
"Pathways in cancer","RAC1",TRUE,FALSE,FALSE,FALSE,FALSE
"Pathways in cancer","RAC2",FALSE,TRUE,FALSE,FALSE,FALSE
"Pathways in cancer","RALA",TRUE,FALSE,FALSE,FALSE,FALSE
"Pathways in cancer","RALGDS",FALSE,TRUE,FALSE,FALSE,FALSE
"Pathways in cancer","RASGRP1",TRUE,FALSE,FALSE,FALSE,FALSE
"Pathways in cancer","RASGRP3",FALSE,TRUE,FALSE,FALSE,FALSE
"Pathways in cancer","RASGRP4",FALSE,TRUE,FALSE,FALSE,FALSE
"Pathways in cancer","RASSF5",TRUE,FALSE,FALSE,FALSE,FALSE
"Pathways in cancer","RBX1",FALSE,TRUE,FALSE,FALSE,FALSE
"Pathways in cancer","RELA",TRUE,FALSE,FALSE,FALSE,FALSE
"Pathways in cancer","RET",FALSE,TRUE,FALSE,FALSE,FALSE
"Pathways in cancer","ROCK1",TRUE,FALSE,FALSE,FALSE,FALSE
"Pathways in cancer","RPS6KA5",TRUE,FALSE,FALSE,FALSE,FALSE
"Pathways in cancer","RPS6KB1",TRUE,FALSE,FALSE,FALSE,FALSE
"Pathways in cancer","RUNX1T1",FALSE,TRUE,FALSE,FALSE,FALSE
"Pathways in cancer","RXRA",FALSE,TRUE,FALSE,FALSE,FALSE
"Pathways in cancer","RXRG",FALSE,TRUE,FALSE,FALSE,FALSE
"Pathways in cancer","SKP1",TRUE,FALSE,FALSE,FALSE,FALSE
"Pathways in cancer","SKP2",TRUE,FALSE,FALSE,FALSE,FALSE
"Pathways in cancer","SLC2A1",FALSE,TRUE,FALSE,FALSE,TRUE
"Pathways in cancer","STAT3",TRUE,FALSE,FALSE,FALSE,FALSE
"Pathways in cancer","STAT4",FALSE,TRUE,FALSE,FALSE,FALSE
"Pathways in cancer","STAT5A",TRUE,FALSE,FALSE,TRUE,FALSE
"Pathways in cancer","TGFB1",TRUE,FALSE,FALSE,FALSE,FALSE
"Pathways in cancer","TGFBR1",TRUE,FALSE,FALSE,FALSE,FALSE
"Pathways in cancer","TGFBR2",FALSE,TRUE,FALSE,FALSE,FALSE
"Pathways in cancer","TRAF1",FALSE,TRUE,FALSE,FALSE,FALSE
"Pathways in cancer","TRAF2",FALSE,TRUE,FALSE,FALSE,FALSE
"Pathways in cancer","TRAF3",TRUE,FALSE,FALSE,FALSE,FALSE
"Pathways in cancer","TRAF4",TRUE,FALSE,FALSE,FALSE,FALSE
"Pathways in cancer","TRAF5",FALSE,TRUE,FALSE,FALSE,FALSE
"Pathways in cancer","WNT10B",FALSE,TRUE,FALSE,FALSE,FALSE
"Proteoglycans in cancer","ACTB",TRUE,TRUE,TRUE,FALSE,FALSE
"Proteoglycans in cancer","CD63",TRUE,TRUE,TRUE,FALSE,FALSE
"Proteoglycans in cancer","FLNA",TRUE,TRUE,TRUE,FALSE,FALSE
"Proteoglycans in cancer","MSN",TRUE,TRUE,TRUE,FALSE,FALSE
"Proteoglycans in cancer","PDCD4",TRUE,TRUE,TRUE,FALSE,FALSE
"Proteoglycans in cancer","PLAU",TRUE,TRUE,TRUE,FALSE,FALSE
"Proteoglycans in cancer","ACTG1",TRUE,FALSE,FALSE,FALSE,FALSE
"Proteoglycans in cancer","AKT1",TRUE,FALSE,FALSE,FALSE,FALSE
"Proteoglycans in cancer","ANK1",FALSE,TRUE,FALSE,FALSE,FALSE
"Proteoglycans in cancer","ANK2",FALSE,TRUE,FALSE,FALSE,FALSE
"Proteoglycans in cancer","ARHGEF12",FALSE,TRUE,FALSE,FALSE,FALSE
"Proteoglycans in cancer","CCND1",FALSE,TRUE,FALSE,TRUE,FALSE
"Proteoglycans in cancer","CD44",TRUE,FALSE,FALSE,FALSE,TRUE
"Proteoglycans in cancer","DCN",FALSE,TRUE,FALSE,FALSE,FALSE
"Proteoglycans in cancer","DDX5",TRUE,FALSE,FALSE,FALSE,FALSE
"Proteoglycans in cancer","ELK1",TRUE,FALSE,FALSE,FALSE,FALSE
"Proteoglycans in cancer","EZR",TRUE,FALSE,FALSE,FALSE,FALSE
"Proteoglycans in cancer","FGF2",FALSE,TRUE,FALSE,FALSE,FALSE
"Proteoglycans in cancer","FLNC",FALSE,TRUE,FALSE,FALSE,FALSE
"Proteoglycans in cancer","FZD10",FALSE,TRUE,FALSE,FALSE,FALSE
"Proteoglycans in cancer","FZD6",FALSE,TRUE,FALSE,FALSE,FALSE
"Proteoglycans in cancer","GRB2",TRUE,FALSE,FALSE,FALSE,FALSE
"Proteoglycans in cancer","HBEGF",FALSE,TRUE,FALSE,FALSE,FALSE
"Proteoglycans in cancer","HCLS1",FALSE,TRUE,FALSE,FALSE,FALSE
"Proteoglycans in cancer","HRAS",FALSE,TRUE,FALSE,FALSE,FALSE
"Proteoglycans in cancer","IGF1",FALSE,TRUE,FALSE,FALSE,FALSE
"Proteoglycans in cancer","IGF2",FALSE,TRUE,FALSE,FALSE,FALSE
"Proteoglycans in cancer","ITGAV",FALSE,TRUE,FALSE,FALSE,FALSE
"Proteoglycans in cancer","ITGB1",TRUE,FALSE,FALSE,FALSE,FALSE
"Proteoglycans in cancer","ITGB3",FALSE,TRUE,FALSE,FALSE,FALSE
"Proteoglycans in cancer","ITGB5",FALSE,TRUE,FALSE,FALSE,FALSE
"Proteoglycans in cancer","ITPR3",TRUE,FALSE,FALSE,FALSE,FALSE
"Proteoglycans in cancer","KDR",FALSE,TRUE,FALSE,FALSE,FALSE
"Proteoglycans in cancer","MAP2K1",TRUE,FALSE,FALSE,FALSE,FALSE
"Proteoglycans in cancer","MAP2K2",FALSE,TRUE,FALSE,FALSE,FALSE
"Proteoglycans in cancer","MAPK1",TRUE,FALSE,FALSE,FALSE,FALSE
