"candidate_id","candidate_label","selection_scope","top_fraction","extra_qc","paper_qc_preserved","definition_changes","n_cells_total","min_cells_per_sample","genes_ranked_n","tested_KEGG_sets_n","direction","pathway","pval","padj","log2err","ES","NES","size","leadingEdge","pathway_id","pathway_name","gene_set_size_total"
"A02","Within-sample CNV top 25%; paper QC","within_sample",0.25,"none",TRUE,1,3210,179,11620,355,"relapse_up","hsa04668 TNF signaling pathway",0.0679611650485437,0.212904888736146,0.219250346703755,0.324234311224641,1.32107504811896,90,"JUNB;FOS;IRF1;RIPK1;RELA;MAP2K3;IL1B;MAPK9;MAP3K8;LIF;RPS6KA5;CCL5;PIK3R3;MAP3K7;SOCS3;BCL3;ATF4;TNFRSF1B;TRAF3;CASP7;MAP3K14;MAP2K1;IL18R1;NFKB1","hsa04668","TNF signaling pathway",119
"A02","Within-sample CNV top 25%; paper QC","within_sample",0.25,"none",TRUE,1,3210,179,11620,355,"relapse_down","hsa04152 AMPK signaling pathway",0.0670357467928249,0.212904888736146,0.287805130535564,-0.302031112627681,-1.2871246828275,91,"PFKFB2;CFTR;CREB5;INSR;SCD;CREB3;ACACB;SREBF1;AKT3;PPP2R3B","hsa04152","AMPK signaling pathway",122
"A02","Within-sample CNV top 25%; paper QC","within_sample",0.25,"none",TRUE,1,3210,179,11620,355,"relapse_down","hsa04519 Cadherin signaling",0.0677083333333333,0.212904888736146,0.282013350011725,-0.268666864122959,-1.23857615541509,146,"MYO1B;LRP6;CTNNA1;CTNND1;FLT4;LIMD1;PCDHB15;MYO1A;PCDH9;PCDHGB2;PCDH10;FGFR1;CDH23;VANGL2;DCHS1;MOB1B;RERE;PRICKLE3;KRT2;ABI2;MAPK10;PTK2B;PCDHGA10;DVL3;TAOK2;TAOK1;PCDHB2;NCSTN;SAV1;DVL2;IKBKB;LIMA1;RAC3;MYO1G","hsa04519","Cadherin signaling",404
"A02","Within-sample CNV top 25%; paper QC","within_sample",0.25,"none",TRUE,1,3210,179,11620,355,"relapse_up","hsa00480 Glutathione metabolism",0.0696428571428571,0.216259398496241,0.227987202850442,0.447032347657745,1.42534012043673,29,"ODC1;LAP3;SRM;GPX7;GSTO1;TXNDC12;GCLM;GPX4;SMS","hsa00480","Glutathione metabolism",59
"A02","Within-sample CNV top 25%; paper QC","within_sample",0.25,"none",TRUE,1,3210,179,11620,355,"relapse_up","hsa04370 VEGF signaling pathway",0.0715502555366269,0.220250351825791,0.219250346703755,0.390820605119914,1.36585746349781,43,"SH2D2A;PXN;PRKCA;NFATC2;MAPKAPK3;PPP3R1;PIK3R3;RAC1;MAP2K1;CDC42;NRAS;KRAS;PPP3CC;AKT1;MAPKAPK2;MAPK3","hsa04370","VEGF signaling pathway",60
"A02","Within-sample CNV top 25%; paper QC","within_sample",0.25,"none",TRUE,1,3210,179,11620,355,"relapse_up","hsa00010 Glycolysis / Gluconeogenesis",0.0735551663747811,0.224470076695453,0.219250346703755,0.416735945453325,1.39885406505693,37,"LDHA;PGAM1;ALDOA;PGK1;PKM;ALDOC;HK1;ENO1;PFKP;LDHB;GAPDH","hsa00010","Glycolysis / Gluconeogenesis",67
"A02","Within-sample CNV top 25%; paper QC","within_sample",0.25,"none",TRUE,1,3210,179,11620,355,"relapse_down","hsa00310 Lysine degradation",0.0785368503349221,0.235775929258719,0.287805130535564,-0.359955301063804,-1.36899291894824,50,"SETD7;EZH1;PLOD3;ALDH2;CAMKMT;DHTKD1;KMT2B;TMLHE;GCDH;KMT2D;EHMT2;NSD1;ASH1L;SETDB2;PHYKPL;SUV39H2;NSD3","hsa00310","Lysine degradation",63
"A02","Within-sample CNV top 25%; paper QC","within_sample",0.25,"none",TRUE,1,3210,179,11620,355,"relapse_up","hsa05223 Non-small cell lung cancer",0.0792580101180438,0.235775929258719,0.206587922696891,0.364230585383844,1.35564497979306,57,"GADD45B;STAT5A;STAT3;PRKCA;BAX;JAK3;RASSF5;PIK3R3;GRB2;KIF5B;MAP2K1;DDB2;GADD45A;CDKN2A;EML4;NRAS;KRAS;E2F1;AKT1;FOXO3;STK4","hsa05223","Non-small cell lung cancer",73
"A02","Within-sample CNV top 25%; paper QC","within_sample",0.25,"none",TRUE,1,3210,179,11620,355,"relapse_up","hsa04151 PI3K-Akt signaling pathway",0.0791925465838509,0.235775929258719,0.197822021315103,0.273860056111389,1.22488178722734,176,"IL4;CSF3R;MYC;ITGB7;IL2RA;OSM;GNG4;IL4R;RELA;YWHAB;PRKCA;IRS1;GNG5;FLT3LG;ITGB1;COL6A3;YWHAZ;YWHAQ;FLT1;COL6A2;JAK3;EIF4E2;PIK3R3;GNB1;GNG8;RPS6;FGF9;MDM2;GRB2;HSP90B1;LPAR5;ATF4;GNG10;PDGFA;RAC1;PPP2R5C;MAP2K1;RPS6KB1","hsa04151","PI3K-Akt signaling pathway",362
"A02","Within-sample CNV top 25%; paper QC","within_sample",0.25,"none",TRUE,1,3210,179,11620,355,"relapse_up","hsa04921 Oxytocin signaling pathway",0.0805369127516778,0.23758389261745,0.204294756516886,0.322145683214258,1.27683626025818,80,"FOS;EEF2K;ACTB;ACTG1;CALM1;PRKCA;NFATC3;GNAS;PPP1CC;PRKAG2;NFATC2;NFATC1;PPP3R1;OXT;PRKAB1;ELK1;ADCY7","hsa04921","Oxytocin signaling pathway",154
"A02","Within-sample CNV top 25%; paper QC","within_sample",0.25,"none",TRUE,1,3210,179,11620,355,"relapse_up","hsa05230 Central carbon metabolism in cancer",0.0829103214890017,0.242564081050468,0.20207170902116,0.368176751038632,1.32804650374853,49,"MYC;LDHA;SCO2;SLC1A5;PGAM1;PKM;TIGAR;HK1;PFKP;LDHB;PIK3R3","hsa05230","Central carbon metabolism in cancer",71
"A02","Within-sample CNV top 25%; paper QC","within_sample",0.25,"none",TRUE,1,3210,179,11620,355,"relapse_up","hsa04610 Complement and coagulation cascades",0.0864661654135338,0.244872180451128,0.208955027549354,0.488338174854125,1.43286543092929,20,"PLAU;F12;F8;SERPINB2;ITGB2;SERPINE2;PLAUR;SERPINE1;ITGAM","hsa04610","Complement and coagulation cascades",89
"A02","Within-sample CNV top 25%; paper QC","within_sample",0.25,"none",TRUE,1,3210,179,11620,355,"relapse_up","hsa04979 Cholesterol metabolism",0.0862385321100917,0.244872180451128,0.206587922696891,0.46771936666878,1.41477825292395,22,"ABCA1;NCEH1;VDAC1;STARD3NL;VDAC2;SOAT1;VAPB;LRPAP1;MYLIP;NPC1;LIPC;VAPA;OSBPL5;STARD3","hsa04979","Cholesterol metabolism",52
"A02","Within-sample CNV top 25%; paper QC","within_sample",0.25,"none",TRUE,1,3210,179,11620,355,"relapse_up","hsa04623 Cytosolic DNA-sensing pathway",0.0862944162436548,0.244872180451128,0.197822021315103,0.365629123134431,1.33365779515401,52,"RIPK1;RELA;SAMHD1;IFI16;IL1B;POLR3H;CCL5;G3BP1;CASP7;CCL4;POLR2H;IRF7;POLR2K;NFKBIB;CGAS;CASP1;NFKB1","hsa04623","Cytosolic DNA-sensing pathway",83
"A02","Within-sample CNV top 25%; paper QC","within_sample",0.25,"none",TRUE,1,3210,179,11620,355,"relapse_up","hsa04520 Adherens junction",0.0864406779661017,0.244872180451128,0.197822021315103,0.336207079582604,1.29790147816739,69,"ARHGAP29;ACTB;RAP1A;ACTG1;SNAI1;MYL12A;FARP2;NECTIN1;RAP1B;ACTN4;PDCD10;MYL5;SMURF2;PTPN6;ACP1;ACTN1;MAP3K7;MYL12B;RAC1;YES1","hsa04520","Adherens junction",93
"A02","Within-sample CNV top 25%; paper QC","within_sample",0.25,"none",TRUE,1,3210,179,11620,355,"relapse_up","hsa00534 Glycosaminoglycan biosynthesis - heparan sulfate / heparin",0.0882352941176471,0.245947197776749,0.211400189384923,0.537851747239023,1.4262032304508,14,"HS2ST1;EXTL2;B3GALT6;B4GALT7;NDST2;HS6ST1;GLCE;XYLT2;EXT1","hsa00534","Glycosaminoglycan biosynthesis - heparan sulfate / heparin",24
"A02","Within-sample CNV top 25%; paper QC","within_sample",0.25,"none",TRUE,1,3210,179,11620,355,"relapse_up","hsa05207 Chemical carcinogenesis - receptor activation",0.0879478827361563,0.245947197776749,0.191892240384838,0.309788020817487,1.2708994518727,95,"MYC;FOS;STAT5A;RELA;STAT3;PRKCA;CHRNA9;EPHX2;GSTO1;GNAS;PIK3R3;ADCY7;FGF9;GRB2;HSP90B1;ATF4;RPS6KA3;KPNA4;MAP2K1;RPS6KB1;NFKB1;PTGES3;CHRNA3;NRAS;KPNA1;CCND3;HSP90AB1;KRAS;GNAI2;E2F1;AKT1;NOTCH2;KPNA2;BCL2","hsa05207","Chemical carcinogenesis - receptor activation",217
"A02","Within-sample CNV top 25%; paper QC","within_sample",0.25,"none",TRUE,1,3210,179,11620,355,"relapse_down","hsa04977 Vitamin digestion and absorption",0.0894308943089431,0.246432300730943,0.213927855492356,-0.567313628833278,-1.44102579595923,11,"CUBN;LMBRD1;BTD;ABCD4;SLC19A2;APOA1;SLC5A6;ABCC1;AMN","hsa04977","Vitamin digestion and absorption",26
"A02","Within-sample CNV top 25%; paper QC","within_sample",0.25,"none",TRUE,1,3210,179,11620,355,"relapse_down","hsa04130 SNARE interactions in vesicular transport",0.0904977375565611,0.246432300730943,0.224966093540314,-0.404724015573323,-1.34221930901206,29,"BET1;VAMP2;STX2;STX7;STX17;GOSR2;STX16;SEC22B;VAMP1;VAMP4;BET1L;SNAP23;STX8","hsa04130","SNARE interactions in vesicular transport",33
"A02","Within-sample CNV top 25%; paper QC","within_sample",0.25,"none",TRUE,1,3210,179,11620,355,"relapse_up","hsa04145 Phagocytosis",0.0898876404494382,0.246432300730943,0.188204146308491,0.27879531386047,1.22268945374292,157,"CTSG;ACTB;ACTG1;CALR;CD63;ATP6V0A4;TAP1;MRC2;TAP2;RAB27A;HLA-C;VPS18;HLA-B;ITGB1;HLA-DRA;NCF1;HLA-DPA1;CYBA;HLA-E;TUBA4A;HLA-A;ATP6V0D1;ATP6V0C;HLA-DQB1;TUBA1C;PIK3R3;ATG12;HLA-F;RAB27B;ITGB2;LAMP1;ATP6V1G1;ATP6V0E1;RAB7A;DYNLL2","hsa04145","Phagocytosis",259
"A02","Within-sample CNV top 25%; paper QC","within_sample",0.25,"none",TRUE,1,3210,179,11620,355,"relapse_up","hsa00350 Tyrosine metabolism",0.0943775100401606,0.255035408810816,0.206587922696891,0.605439113950532,1.42327049499478,9,"TPO;MIF;FAHD1;FAH;GOT2;ADH5","hsa00350","Tyrosine metabolism",37
"A02","Within-sample CNV top 25%; paper QC","within_sample",0.25,"none",TRUE,1,3210,179,11620,355,"relapse_up","hsa04964 Proximal tubule bicarbonate reclamation",0.096078431372549,0.256987295825771,0.20207170902116,0.564287214601673,1.42434326754517,11,"FXYD2;ATP1B3;GLUD1;ATP1A1","hsa04964","Proximal tubule bicarbonate reclamation",23
"A02","Within-sample CNV top 25%; paper QC","within_sample",0.25,"none",TRUE,1,3210,179,11620,355,"relapse_up","hsa05110 Vibrio cholerae infection",0.096551724137931,0.256987295825771,0.188204146308491,0.389765569713662,1.34035920476478,40,"ACTB;ACTG1;ATP6V0A4;PRKCA;ERO1A;SLC12A2;KDELR2;GNAS;ATP6V0D1;ATP6V0C;ATP6V1G1;ATP6V0E1","hsa05110","Vibrio cholerae infection",51
"A02","Within-sample CNV top 25%; paper QC","within_sample",0.25,"none",TRUE,1,3210,179,11620,355,"relapse_up","hsa04014 Ras signaling pathway",0.0988467874794069,0.261132557967985,0.181383128498408,0.291997258528414,1.23792382485802,123,"GNG4;RALA;RELA;RAP1A;RASGRP1;CALM1;PRKCA;GNG5;FLT3LG;MAPK9;RAP1B;FLT1;ARF6;ELK1;RASSF5;PIK3R3;GNB1;GNG8;RASGRP3;FGF9;RAPGEF5;RRAS2;REL;GRB2;RASGRP2;ETS1;RASA2;GNG10;PDGFA;RAC1;CALM3;MAP2K1;TIAM1;NFKB1;GNG2;RAB5C;ETS2;CDC42;RAB5A;NRAS;LAT","hsa04014","Ras signaling pathway",238
"A02","Within-sample CNV top 25%; paper QC","within_sample",0.25,"none",TRUE,1,3210,179,11620,355,"relapse_up","hsa00790 Folate biosynthesis",0.101960784313725,0.267363834422658,0.195789002148949,0.524555446087485,1.39094587979104,14,"GCH1;GGH;PTS;CBR1;GPHN;MOCS2;AKR1C3","hsa00790","Folate biosynthesis",28
"A02","Within-sample CNV top 25%; paper QC","within_sample",0.25,"none",TRUE,1,3210,179,11620,355,"relapse_up","hsa04724 Glutamatergic synapse",0.104631217838765,0.272348905256785,0.179782316298324,0.363387777233864,1.29193765279369,47,"HOMER3;GNG4;PRKCA;GNG5;GNAS;PPP3R1;ADCY7;GNB1;GNG8;GNG10;SHANK3;SLC38A1;GRK2;GNG2;LZTS3;PLCB4;PPP3CC;GNB2;GNAI2","hsa04724","Glutamatergic synapse",116
"A02","Within-sample CNV top 25%; paper QC","within_sample",0.25,"none",TRUE,1,3210,179,11620,355,"relapse_up","hsa04976 Bile secretion",0.107142857142857,0.275791549501516,0.186432558434075,0.462680923837067,1.35758278884218,20,"NCEH1;FXYD2;ATP1B3;GNAS;ATP1A1;ADCY7;ABCC4","hsa04976","Bile secretion",90
"A02","Within-sample CNV top 25%; paper QC","within_sample",0.25,"none",TRUE,1,3210,179,11620,355,"relapse_up","hsa04080 Neuroactive ligand-receptor interaction",0.1082910321489,0.275791549501516,0.175204047558551,0.365741855252691,1.30217227749438,46,"CNR2;CTSG;P2RY11;PGRMC1;NMB;CHRNA9;S1PR4;CHRNA5;OGFRL1;GZMA;OGFR;OXT;P2RY10;PRSS3;S1PR1;P2RY8;P2RX7;CHRNA3","hsa04080","Neuroactive ligand-receptor interaction",371
"A02","Within-sample CNV top 25%; paper QC","within_sample",0.25,"none",TRUE,1,3210,179,11620,355,"relapse_up","hsa05212 Pancreatic cancer",0.107794361525705,0.275791549501516,0.173747838999571,0.331817224513944,1.2765359650916,66,"GADD45B;RALA;TGFB1;RELA;STAT3;MAPK9;BAX;PIK3R3;RAC1;MAP2K1;RPS6KB1;JAK1;NFKB1;DDB2;GADD45A;CDKN2A;STAT1;BRCA2;CDC42","hsa05212","Pancreatic cancer",77
"A02","Within-sample CNV top 25%; paper QC","within_sample",0.25,"none",TRUE,1,3210,179,11620,355,"relapse_up","hsa04216 Ferroptosis",0.110516934046346,0.279449961802903,0.178219874951973,0.414924538420182,1.34134468388062,31,"FTL;SLC3A2;GCLM;GPX4;FTH1;VDAC2;SLC40A1;PRNP;MAP1LC3B;NCOA4;ACSL5;SLC39A8;TFRC","hsa04216","Ferroptosis",42
