"source","compartment","gene_set","tested","NES","padj","direction","leadingEdge","ranked_genes_n","note"
"GO_BP","CNV_high_top50_candidate","regulation of reactive oxygen species metabolic process",TRUE,0.999328896040344,0.76559851610221,"relapse_up","VDAC1;TGFB1;GCH1;SLC18A2;SOD2;SLC5A3;EIF6;ARG2;GRB2;BNIP3;F2RL1;AKR1C1;RIPK1;BST1;IER3;ARF4;SLC25A33;ELAVL1;BCL2",99,""
"GO_BP","Cycling_TALL_blast_like","regulation of reactive oxygen species metabolic process",TRUE,-0.964863894701646,0.772058130391917,"relapse_down","ALOX5;DHFR;FOXM1;PRKCE;TP53;BRCA1;RIPK3;SIRPA;PRDX2;CDKN1A;APP;CTNS;TSPO;SNCA;ACP5;BST1;PLCG2;GSTP1",105,""
"GO_BP","Quiescent_CD44_high_TALL_like","regulation of reactive oxygen species metabolic process",TRUE,1.47488437189314,0.120750999017389,"relapse_up","TRAP1;TGFB1;CBR1;ITGB2;FYN;BCL2;TYROBP;FOXO1;VDAC1;CYBA;SOD1;GCH1;RIPK1;TIGAR;DCXR;BIRC2;RAB27A;SOD2;PRDX2;TUSC2;EIF6;STK17A;BNIP3;TGFBR2;CFLAR;ACP5;SIRT2;PRCP;PARL",79,""
"GO_BP","broad_T_lineage_candidate_malignant","regulation of reactive oxygen species metabolic process",TRUE,1.02096950150625,0.739203216541113,"relapse_up","F2RL1;SLC18A2;SLC5A3;SLC25A33;VDAC1;GCH1;TGFB1;TYROBP;SOD2;AKR1C1;EIF6;ARF4;GRB2;CBR1;ELAVL1;BCL2;IER3;ABCD1;RIPK1;PARL;SOD1;TFAP2A;TIGAR;BNIP3",111,""
"GO_BP","CNV_high_top25_candidate","regulation of release of cytochrome c from mitochondria",TRUE,0.864953368023168,0.889643915612449,"relapse_up","BID;BAX;PRELID1;TNFSF10;BIK;AKT1;GHITM;FXN;BBC3;PPIF;PARL;BNIP3;LMNA;OPA1;BAK1;TRIAP1",30,""
"GO_BP","CNV_high_top50_candidate","regulation of release of cytochrome c from mitochondria",TRUE,-1.01482091970535,0.732808801187153,"relapse_down","BMF;HGF;PINK1;PLSCR3",33,""
"GO_BP","Cycling_TALL_blast_like","regulation of release of cytochrome c from mitochondria",TRUE,0.892192515503784,0.804374571166714,"relapse_up","BIK;TNFSF10;BCL2L11;BCL2L1;PRELID1;BBC3;BAK1;TRIAP1;PARL;HRK;PSMD10;IGF1",34,""
"GO_BP","Quiescent_CD44_high_TALL_like","regulation of release of cytochrome c from mitochondria",TRUE,1.37015774447548,0.350013811552273,"relapse_up","TNFSF10;PRELID1;FAM162A;FXN;BBC3;LMNA;BNIP3;BID;BAX;BAK1;PLSCR3;PARL;PPIF;BCL2L11;TRIAP1",28,""
"GO_BP","broad_T_lineage_candidate_malignant","regulation of release of cytochrome c from mitochondria",TRUE,0.875302507823898,0.860186452711184,"relapse_up","BIK;CLU;TNFSF10;BID;PRELID1;BAX;PARL;BNIP3;PSMD10",37,""
"GO_BP","CNV_high_top25_candidate","regulation of response to reactive oxygen species",FALSE,NA,NA,"untested","",7,""
"GO_BP","CNV_high_top50_candidate","regulation of response to reactive oxygen species",FALSE,NA,NA,"untested","",7,""
"GO_BP","Cycling_TALL_blast_like","regulation of response to reactive oxygen species",FALSE,NA,NA,"untested","",7,""
"GO_BP","Quiescent_CD44_high_TALL_like","regulation of response to reactive oxygen species",FALSE,NA,NA,"untested","",5,""
"GO_BP","broad_T_lineage_candidate_malignant","regulation of response to reactive oxygen species",FALSE,NA,NA,"untested","",7,""
"GO_BP","CNV_high_top25_candidate","regulation of type 2 mitophagy",FALSE,NA,NA,"untested","",9,""
"GO_BP","CNV_high_top50_candidate","regulation of type 2 mitophagy",TRUE,0.996753995336402,0.768800188581542,"relapse_up","VDAC1;MUL1;VPS13C;HUWE1;TOMM7",10,""
"GO_BP","Cycling_TALL_blast_like","regulation of type 2 mitophagy",TRUE,1.27909788302091,0.450389090008973,"relapse_up","MUL1;VPS13C;HUWE1;TOMM7;VDAC1",10,""
"GO_BP","Quiescent_CD44_high_TALL_like","regulation of type 2 mitophagy",FALSE,NA,NA,"untested","",9,""
"GO_BP","broad_T_lineage_candidate_malignant","regulation of type 2 mitophagy",TRUE,1.31245186272416,0.572709990399349,"relapse_up","VDAC1;MUL1;VPS13C;HUWE1;TOMM7",11,""
"GO_BP","CNV_high_top25_candidate","regulation of ubiquitin protein ligase activity",TRUE,1.29050847424241,0.500793622485376,"relapse_up","MAD2L2;UBE2S;SKP1;RPS7;MAD2L1;FBXO5;RPL23;RPL5;RBCK1;RPL11",19,""
"GO_BP","CNV_high_top50_candidate","regulation of ubiquitin protein ligase activity",TRUE,1.13518706303086,0.65940316431987,"relapse_up","UBE2S;SKP1;RPS7;RPL23;MAD2L2;RPL5;FBXO5;RPL11;MAD2L1;BAG2",19,""
"GO_BP","Cycling_TALL_blast_like","regulation of ubiquitin protein ligase activity",TRUE,-1.31224378119788,0.372852964761386,"relapse_down","FBXO5;MAD2L2;CDC20;UBE2C;PLK1;MAD2L1",19,""
"GO_BP","Quiescent_CD44_high_TALL_like","regulation of ubiquitin protein ligase activity",TRUE,1.12262682129436,0.625680111906104,"relapse_up","FBXO5;BAG2;RPS7;CDKN2A;RPL11;RPL23;CDC20;PLK1;SKP1;RPL5;MAD2L1",18,""
"GO_BP","broad_T_lineage_candidate_malignant","regulation of ubiquitin protein ligase activity",TRUE,0.67605440131598,0.965448085539032,"relapse_up","RPS7;CDKN2A;RPL5;RPL23;RPL11;SKP1",19,""
"GO_BP","CNV_high_top25_candidate","regulation of ubiquitin-dependent endocytosis",FALSE,NA,NA,"untested","",2,""
"GO_BP","CNV_high_top50_candidate","regulation of ubiquitin-dependent endocytosis",FALSE,NA,NA,"untested","",2,""
"GO_BP","Cycling_TALL_blast_like","regulation of ubiquitin-dependent endocytosis",FALSE,NA,NA,"untested","",2,""
"GO_BP","Quiescent_CD44_high_TALL_like","regulation of ubiquitin-dependent endocytosis",FALSE,NA,NA,"untested","",2,""
"GO_BP","broad_T_lineage_candidate_malignant","regulation of ubiquitin-dependent endocytosis",FALSE,NA,NA,"untested","",2,""
"GO_BP","CNV_high_top25_candidate","regulation of ubiquitin-dependent protein catabolic process",TRUE,1.09970850868244,0.623005979527719,"relapse_up","UBQLN4;TRIB2;MAPK9;SGTA;BCAP31;NKD2;TLK2;HECTD1;MDM2;KEAP1;PRMT6;UBE2K;SMARCC1;AKT1;IKBKG;SIRT6;LAPTM5;PLK3;RNF139;SUMO1;SUMO2;FBXO22;MAGEF1;PARK7;CSNK2A2;EIF3H;AXIN1;HIPK2;RPS7;BAG5;PDCL3;TRIB3;CSNK2A1;HSP90AB1;UCHL5;RCHY1;TAF9;DDA1;RBX1;USP9X;N4BP1;TAF1;CCDC22;ARAF;PHF20L1;RPL23;GNA12;RPL5;ELOB;CDK2;XPO1;CCAR2;LATS1;USP14;SOCS5;RPL11;UBE3A",136,""
"GO_BP","CNV_high_top50_candidate","regulation of ubiquitin-dependent protein catabolic process",TRUE,1.09810494032214,0.624362572753863,"relapse_up","NKD2;PTK2;TRIB2;SGTA;UBE2K;TLK2;BCAP31;AXIN2;MDM2;SMARCC1;KEAP1;L3MBTL3;SUMO1;MAPK9;PRMT6;FBXO22;PLK3;RBX1;RNF139;HSPBP1;SUMO2;MAGEF1;HECTD1;AXIN1;PSMD10;GCLC;UBE3A;RPS7;ELOB;CSNK1D;HSP90AB1;USP14;XPO1;DDA1;EIF3H;RPL23;PDCL3;SIRT6;CSNK2A2;PHF20L1;RYBP;CSNK2A1;TRIB3;AKT1;CSNK1A1;LAPTM5;RPL5;IKBKG;CCAR2;SIRT1;HIPK2;TRIM39;BAG5;N4BP1",142,""
"GO_BP","Cycling_TALL_blast_like","regulation of ubiquitin-dependent protein catabolic process",TRUE,1.25610007906333,0.317457331678016,"relapse_up","TRIB3;L3MBTL3;AXIN2;SOCS5;CSNK1D;UBE2K;NKD2;HECTD1;SMAD7;USP9X;HIPK2;PTK2;PSEN1;SIRT1;PYHIN1;PHF20L1;RYBP;OGT;TRIM39;N4BP1;TLK2;TAF1;USP7;MAPK9;UBE3A;EIF3H;TRIB2;NUB1;USP38;NOP53;USP14;RPS7;RPL5;RNF139;MDM2;STYX;CSNK1A1;RBX1;BCAP31;PRMT6;CSNK2A1;ZYG11B;LATS1;PML;SGTA;SUMO2;RPL11;RCHY1;PSMD10;PLK3;SMARCC1;GCLC;PDCL3;AGTPBP1;UFL1;SMURF1;GNA12;MAGEF1;RAD23B;RPL23;ATXN3",145,""
"GO_BP","Quiescent_CD44_high_TALL_like","regulation of ubiquitin-dependent protein catabolic process",TRUE,-1.0309244175555,0.667586234806891,"relapse_down","MAP1A;CBFA2T3;PTEN;ATXN3;PIAS1;HIPK2;OGT;SIRT6;CSNK1E;USP5;GSK3B;GNA12;TMEM168;FHIT;TRAF7;TAF9;FBXW8;UBE3A;SOCS4;CSNK2A1;HERPUD1;PML;BAG6;CHFR",123,""
"GO_BP","broad_T_lineage_candidate_malignant","regulation of ubiquitin-dependent protein catabolic process",TRUE,1.16014231147372,0.56874244007295,"relapse_up","NKD2;CLU;PTK2;CEBPA;SGTA;UBE2K;FBXO22;TLK2;RBX1;PRMT6;AXIN2;MDM2;SMARCC1;SUMO2;L3MBTL3;RPS7;TRIB2;HSPBP1;TRIB3;MAGEF1;SUMO1;MAPK9;PHF20L1;PDCL3;BCAP31;EIF3H;XPO1;CDKN2A;KEAP1;RPL5;RPL23;PSMD10;RNF139;USP9X;UBE3A;PLK3;HSP90AB1;CSNK2A2;PANO1;HECTD1;ELOB;HIPK2;SH3RF3;PML;SIRT1;UCHL5;CSNK1D;CSNK2A1;GCLC;USP14;CSNK1A1;UFL1;RPL11;RYBP;CCAR2;DDA1;SOCS5;NOP53",148,""
"GO_BP","CNV_high_top25_candidate","regulation of ubiquitin-protein transferase activity",TRUE,1.01677549618556,0.754769399004005,"relapse_up","MAD2L2;UBE2S;SKP1;RPS7;BAG5;TRIB3;MAD2L1;DTX3L;UBE2L3;FBXO5;RPL23;RPL5;RBCK1;RPS2;ARRDC3;RPL11",36,""
"GO_BP","CNV_high_top50_candidate","regulation of ubiquitin-protein transferase activity",TRUE,1.08903217399872,0.678937320555083,"relapse_up","ARRDC3;UBE2S;DTX3L;SKP1;FEM1A;RPS7;RPL23;MAD2L2;RPS2;UBE2L3;TRIB3;RPL5;BAG5;FBXO5;RPL11;MAD2L1;BAG2",36,""
"GO_BP","Cycling_TALL_blast_like","regulation of ubiquitin-protein transferase activity",TRUE,0.946678994210482,0.758583541840422,"relapse_up","TRIB3;ARRDC3;SMAD7;PSEN1;FEM1A;FEM1B;RPS7;RPL5;ARRDC4;RBCK1;RPL11;UBE2L3;RPS2;BTRC;DTX3L",36,""
"GO_BP","Quiescent_CD44_high_TALL_like","regulation of ubiquitin-protein transferase activity",TRUE,1.09949138577484,0.633296612379202,"relapse_up","SMAD7;FBXO5;RPS2;BAG2;RPS7;CDKN2A;RPL11;RPL23;CDC20;UBE2L3",33,""
"GO_BP","broad_T_lineage_candidate_malignant","regulation of ubiquitin-protein transferase activity",TRUE,0.914317602361571,0.837343907391714,"relapse_up","ARRDC3;RPS7;TRIB3;RPS2;CDKN2A;RPL5;RPL23;FEM1A;DTX3L;RPL11;SKP1;ABL1;BAG5;UBE2L3",36,""
"GO_BP","CNV_high_top25_candidate","regulation of ubiquitin-specific protease activity",FALSE,NA,NA,"untested","",3,""
"GO_BP","CNV_high_top50_candidate","regulation of ubiquitin-specific protease activity",FALSE,NA,NA,"untested","",3,""
"GO_BP","Cycling_TALL_blast_like","regulation of ubiquitin-specific protease activity",FALSE,NA,NA,"untested","",3,""
"GO_BP","Quiescent_CD44_high_TALL_like","regulation of ubiquitin-specific protease activity",FALSE,NA,NA,"untested","",2,""
"GO_BP","broad_T_lineage_candidate_malignant","regulation of ubiquitin-specific protease activity",FALSE,NA,NA,"untested","",3,""
"GO_BP","CNV_high_top25_candidate","release of cytochrome c from mitochondria",TRUE,1.20248778220458,0.554444539810603,"relapse_up","SOD2;BID;BAX;IFI27L2;PRELID1;GGCT;TNFSF10;TIMM50;BIK;AKT1;GHITM;FXN;BBC3;PPIF;PARL;BCL2A1;BNIP3;BCL2;LMNA;OPA1;BAK1;IFI6;TRIAP1",39,""
"GO_BP","CNV_high_top50_candidate","release of cytochrome c from mitochondria",TRUE,1.07900966736502,0.695710647297914,"relapse_up","BID;BIK;SOD2;TIMM50;TNFSF10;BNIP3;PRELID1;BAX;IFI27L2;BCL2;GGCT;BCL2A1",42,""
"GO_BP","Cycling_TALL_blast_like","release of cytochrome c from mitochondria",TRUE,1.08286593532136,0.592629386412476,"relapse_up","BIK;BCL2;BCL2A1;TNFSF10;BCL2L11;IFI27L2;BCL2L1;PRELID1;BBC3;BAK1;TRIAP1;SOD2;PARL;HRK",43,""
"GO_BP","Quiescent_CD44_high_TALL_like","release of cytochrome c from mitochondria",TRUE,1.62797476064376,0.0923403696190117,"relapse_up","BCL2A1;TNFSF10;BCL2;PRELID1;FAM162A;FXN;SOD2;BBC3;LMNA;BNIP3;BID;TIMM50;BAX;BAK1;PLSCR3;PARL;PPIF;BCL2L11;TRIAP1;GGCT",37,""
"GO_BP","broad_T_lineage_candidate_malignant","release of cytochrome c from mitochondria",TRUE,1.24697287298887,0.567856523247745,"relapse_up","BIK;CLU;TNFSF10;BID;BCL2A1;SOD2;TIMM50;PRELID1;GGCT;BCL2;IFI27L2;BAX;PARL;BNIP3;PSMD10",46,""
"GO_BP","CNV_high_top25_candidate","release of matrix enzymes from mitochondria",FALSE,NA,NA,"untested","",1,""
"GO_BP","CNV_high_top50_candidate","release of matrix enzymes from mitochondria",FALSE,NA,NA,"untested","",1,""
"GO_BP","Cycling_TALL_blast_like","release of matrix enzymes from mitochondria",FALSE,NA,NA,"untested","",1,""
"GO_BP","Quiescent_CD44_high_TALL_like","release of matrix enzymes from mitochondria",FALSE,NA,NA,"untested","",1,""
"GO_BP","broad_T_lineage_candidate_malignant","release of matrix enzymes from mitochondria",FALSE,NA,NA,"untested","",1,""
"GO_BP","CNV_high_top25_candidate","respiratory chain complex II assembly",FALSE,NA,NA,"untested","",4,""
"GO_BP","CNV_high_top50_candidate","respiratory chain complex II assembly",FALSE,NA,NA,"untested","",4,""
"GO_BP","Cycling_TALL_blast_like","respiratory chain complex II assembly",FALSE,NA,NA,"untested","",4,""
"GO_BP","Quiescent_CD44_high_TALL_like","respiratory chain complex II assembly",FALSE,NA,NA,"untested","",3,""
"GO_BP","broad_T_lineage_candidate_malignant","respiratory chain complex II assembly",FALSE,NA,NA,"untested","",4,""
"GO_BP","CNV_high_top25_candidate","respiratory chain complex III assembly",TRUE,0.814864214576124,0.895421639600861,"relapse_up","SLC25A33;FXN;STMP1",10,""
"GO_BP","CNV_high_top50_candidate","respiratory chain complex III assembly",TRUE,0.679597976435347,0.950072434607646,"relapse_up","SLC25A33;STMP1;FXN",10,""
"GO_BP","Cycling_TALL_blast_like","respiratory chain complex III assembly",TRUE,1.05805356763802,0.646996693128592,"relapse_up","SLC25A33;STMP1",10,""
"GO_BP","Quiescent_CD44_high_TALL_like","respiratory chain complex III assembly",FALSE,NA,NA,"untested","",9,""
"GO_BP","broad_T_lineage_candidate_malignant","respiratory chain complex III assembly",TRUE,1.31721910291282,0.569200054916138,"relapse_up","SLC25A33;STMP1;UQCC3",10,""
"GO_BP","CNV_high_top25_candidate","respiratory chain complex IV assembly",TRUE,0.746538424313675,0.96155006643805,"relapse_up","SCO2;SMIM20;TACO1;PET117;STMP1;COX17;COX16;COX19",25,""
"GO_BP","CNV_high_top50_candidate","respiratory chain complex IV assembly",TRUE,0.92250738563626,0.805193143141758,"relapse_up","SCO2;SMIM20;TACO1;FASTKD3;COX17;STMP1;COX19;COA1;COX16;COA3;COA4;PET117",26,""
"GO_BP","Cycling_TALL_blast_like","respiratory chain complex IV assembly",TRUE,0.846238431551345,0.837732085315329,"relapse_up","SCO2;STMP1;TACO1;COX19;PET117;COX16;COA4;COX17;TMEM223;SURF1;COX20",26,""
"GO_BP","Quiescent_CD44_high_TALL_like","respiratory chain complex IV assembly",TRUE,0.873086660188129,0.867735859682496,"relapse_up","SCO2;TIMM21;TACO1;COX17;COA3;SMIM20;COX16;COA4;COX14;TMEM223;COX10;COX19;PET100",24,""
"GO_BP","broad_T_lineage_candidate_malignant","respiratory chain complex IV assembly",TRUE,1.20996827534629,0.624920819727709,"relapse_up","SCO2;TACO1;SMIM20;STMP1;COX16;FASTKD3;COX17;COA4;TMEM223;COA1;COA3;PET117",26,""
"GO_BP","CNV_high_top25_candidate","respiratory electron transport chain",TRUE,1.77377122588341,0.0124784405976552,"relapse_up","COX5A;SCO2;NDUFC2;UQCRHL;DNAJC15;NDUFA6;SOD2;BID;NDUFAB1;NDUFA9;NDUFA12;CYC1;UQCRH;NDUFA4;COX6A1;COX7A2L;COX8A;COX6C;NDUFV2;MDH2;SLC25A22;GHITM;CHCHD2;COX4I1;SDHAF2;PARK7;NDUFB7;NDUFB6;VPS54;NDUFB9;ISCU;NDUFS3;COX7B;SDHB;NDUFB2;NDUFS8;ETFA;UQCR11;NDUFA8",97,""
"GO_BP","CNV_high_top50_candidate","respiratory electron transport chain",TRUE,1.48979137101362,0.153421836756364,"relapse_up","SCO2;BID;DNAJC15;COX5A;NDUFC2;UQCRHL;SOD2;NDUFA6;UQCRH;NDUFAB1;NDUFV2;NDUFA12;CYC1;COX7A2L;COX6C;VPS54;CHCHD2;NDUFB2;NDUFA4;NDUFA9;COX4I1;COX6A1;MDH2;SLC25A12;SDHB;NDUFB7;NDUFB9;NDUFS6;COX8A;UQCR11;COX7A2;ETFA;NDUFS4;UQCRQ;ISCU;SDHAF2;GHITM",99,""
"GO_BP","Cycling_TALL_blast_like","respiratory electron transport chain",TRUE,-0.677105246975079,1,"relapse_down","CDK1;AFG1L;UQCRC1;MYBBP1A;NDUFB6;SNCA;COQ9;NDUFV1;CCNB1;GPD2",99,""
"GO_BP","Quiescent_CD44_high_TALL_like","respiratory electron transport chain",TRUE,1.69564759909402,0.010457907435193,"relapse_up","SCO2;SDHB;NDUFB2;NDUFC2;NDUFB6;NDUFV2;ISCU;COX4I1;NDUFA6;NDUFAB1;NDUFA12;NDUFB9;NDUFB3;SLC25A22;SOD2;COX7A2;SDHC;CYC1;COX8A;NDUFA10;SDHD;NDUFA9;UQCRB;COX6C;UQCR11;CHCHD2;BID;MDH2;NDUFA8;ETFA;UQCR10;NDUFA4;NDUFB1;MYBBP1A;NDUFV3;NDUFA2;SDHA;PARK7;COX5B;COX7B;NDUFS5;DGUOK;UQCRHL;COX7C;NDUFC1;UQCRH;CYCS;UQCRQ",93,""
"GO_BP","broad_T_lineage_candidate_malignant","respiratory electron transport chain",TRUE,1.74374358448314,0.0416049959537795,"relapse_up","SCO2;BID;DNAJC15;UQCRHL;UQCRH;NDUFC2;NDUFV2;NDUFA6;NDUFAB1;SOD2;COX7A2L;COX5A;COX6C;VPS54;CHCHD2;CYC1;COX4I1;SDHB;NDUFA12;NDUFA9;NDUFA4;NDUFS6;SLC25A12;ETFA;NDUFB7;COX6A1;UQCR11;NDUFB9;NDUFB2;COX7A2;UQCRQ;UQCC3;COX7C;MDH2;SDHC;GHITM;NDUFB3;UQCRB;COX7B;NDUFS4;NDUFA8;COX8A;NDUFS3;PARK7",99,""
"GO_BP","CNV_high_top25_candidate","response to mitochondrial depolarisation",FALSE,NA,NA,"untested","",6,""
"GO_BP","CNV_high_top50_candidate","response to mitochondrial depolarisation",FALSE,NA,NA,"untested","",6,""
"GO_BP","Cycling_TALL_blast_like","response to mitochondrial depolarisation",FALSE,NA,NA,"untested","",6,""
"GO_BP","Quiescent_CD44_high_TALL_like","response to mitochondrial depolarisation",FALSE,NA,NA,"untested","",6,""
"GO_BP","broad_T_lineage_candidate_malignant","response to mitochondrial depolarisation",FALSE,NA,NA,"untested","",6,""
"GO_BP","CNV_high_top25_candidate","response to reactive oxygen species",TRUE,0.982580393494808,0.796299915555179,"relapse_up","FOS;RELA;PLEKHA1;GCH1;MAPK9;PCNA;SOD2;KLF2;ADAM9;RIPK1;PRDX1;MDM2;PEX2;HSF1;PXN;EZH2;HDAC2;PRDX5;SESN3;PDCD10;PLK3;CAMKK2;BECN1",120,""
"GO_BP","CNV_high_top50_candidate","response to reactive oxygen species",TRUE,-0.990676526424487,0.773048233103344,"relapse_down","BTK;SLC8A1;HGF;MAP3K5;CYGB;UCP2;PEX12;PINK1;CCS;ANKZF1;HDAC6;RIPK3;SESN1;FOXP1;PEX5;PKD2;CBX8;CRK;TET1;MPV17;OGG1;MAPK7;TXNIP;STAT6;CASP3;ERCC6L2;PAWR;ERN1;GLRX2;PTK2B;STK25",133,""
"GO_BP","Cycling_TALL_blast_like","response to reactive oxygen species",TRUE,-0.948219150379507,0.794733362958443,"relapse_down","DHFR;PCNA;MAP3K5;CDK1;BTK;UCP2;RIPK3;SIRPA;SLC8A1;PRDX2;SPHK1;EZH2;PKD2;ECT2;MAPK13;CRK;GSTP1;PAWR;GLRX2;HGF;HYAL2;FKBP1B;NQO1;FOXP1;SRC;STK25;UCP3;HDAC6;PEX12;OGG1;RHOB;ERCC6L2;NUDT15;PPIF;TET1;MPV17;PXN",133,""
"GO_BP","Quiescent_CD44_high_TALL_like","response to reactive oxygen species",TRUE,1.34845838867492,0.180655522442332,"relapse_up","TRAP1;PXN;HBB;FYN;MAPK13;FOS;BCL2;PCNA;MAP1LC3A;TNFAIP3;RPS3;SOD1;GCH1;RIPK1;CAPN2;SESN3;KLF2;FXN;PLEKHA1;RELA;STAT1;SESN1;SOD2;PRDX2;MAP3K5",102,""
"GO_BP","broad_T_lineage_candidate_malignant","response to reactive oxygen species",TRUE,0.793781752391989,0.971392862990708,"relapse_up","FOS;PLEKHA1;MB;GCH1;HDAC2;SOD2;HSF1;RELA;PPARGC1B;ADAM9;HBB;KLF4;HBA2;BCL2;MDM2;IL18BP;MYB;PEX2;RPS3;CAMKK2;MAPK9;RIPK1;PDCD10;SOD1;PRDX1;TRPM2;BNIP3;UBE3A;HBA1;PLK3;PRDX5",148,""
"GO_BP","CNV_high_top25_candidate","retrograde axonal transport of mitochondrion",FALSE,NA,NA,"untested","",2,""
"GO_BP","CNV_high_top50_candidate","retrograde axonal transport of mitochondrion",FALSE,NA,NA,"untested","",2,""
"GO_BP","Cycling_TALL_blast_like","retrograde axonal transport of mitochondrion",FALSE,NA,NA,"untested","",2,""
"GO_BP","Quiescent_CD44_high_TALL_like","retrograde axonal transport of mitochondrion",FALSE,NA,NA,"untested","",2,""
"GO_BP","broad_T_lineage_candidate_malignant","retrograde axonal transport of mitochondrion",FALSE,NA,NA,"untested","",2,""
"GO_BP","CNV_high_top25_candidate","ribosome-associated ubiquitin-dependent protein catabolic process",FALSE,NA,NA,"untested","",7,""
"GO_BP","CNV_high_top50_candidate","ribosome-associated ubiquitin-dependent protein catabolic process",FALSE,NA,NA,"untested","",7,""
"GO_BP","Cycling_TALL_blast_like","ribosome-associated ubiquitin-dependent protein catabolic process",FALSE,NA,NA,"untested","",7,""
"GO_BP","Quiescent_CD44_high_TALL_like","ribosome-associated ubiquitin-dependent protein catabolic process",FALSE,NA,NA,"untested","",6,""
"GO_BP","broad_T_lineage_candidate_malignant","ribosome-associated ubiquitin-dependent protein catabolic process",FALSE,NA,NA,"untested","",7,""
"GO_BP","CNV_high_top25_candidate","serine import into mitochondrion",FALSE,NA,NA,"untested","",3,""
"GO_BP","CNV_high_top50_candidate","serine import into mitochondrion",FALSE,NA,NA,"untested","",3,""
"GO_BP","Cycling_TALL_blast_like","serine import into mitochondrion",FALSE,NA,NA,"untested","",3,""
"GO_BP","Quiescent_CD44_high_TALL_like","serine import into mitochondrion",FALSE,NA,NA,"untested","",2,""
"GO_BP","broad_T_lineage_candidate_malignant","serine import into mitochondrion",FALSE,NA,NA,"untested","",3,""
"GO_BP","CNV_high_top25_candidate","sperm mitochondrial sheath assembly",FALSE,NA,NA,"untested","",1,""
"GO_BP","CNV_high_top50_candidate","sperm mitochondrial sheath assembly",FALSE,NA,NA,"untested","",2,""
"GO_BP","Cycling_TALL_blast_like","sperm mitochondrial sheath assembly",FALSE,NA,NA,"untested","",2,""
"GO_BP","Quiescent_CD44_high_TALL_like","sperm mitochondrial sheath assembly",FALSE,NA,NA,"untested","",1,""
"GO_BP","broad_T_lineage_candidate_malignant","sperm mitochondrial sheath assembly",FALSE,NA,NA,"untested","",2,""
"GO_BP","CNV_high_top25_candidate","sperm mitochondrion organization",FALSE,NA,NA,"untested","",2,""
"GO_BP","CNV_high_top50_candidate","sperm mitochondrion organization",FALSE,NA,NA,"untested","",2,""
"GO_BP","Cycling_TALL_blast_like","sperm mitochondrion organization",FALSE,NA,NA,"untested","",3,""
"GO_BP","Quiescent_CD44_high_TALL_like","sperm mitochondrion organization",FALSE,NA,NA,"untested","",2,""
"GO_BP","broad_T_lineage_candidate_malignant","sperm mitochondrion organization",FALSE,NA,NA,"untested","",2,""
"GO_BP","CNV_high_top25_candidate","stress-induced mitochondrial fusion",FALSE,NA,NA,"untested","",2,""
"GO_BP","CNV_high_top50_candidate","stress-induced mitochondrial fusion",FALSE,NA,NA,"untested","",2,""
"GO_BP","Cycling_TALL_blast_like","stress-induced mitochondrial fusion",FALSE,NA,NA,"untested","",2,""
"GO_BP","Quiescent_CD44_high_TALL_like","stress-induced mitochondrial fusion",FALSE,NA,NA,"untested","",1,""
"GO_BP","broad_T_lineage_candidate_malignant","stress-induced mitochondrial fusion",FALSE,NA,NA,"untested","",2,""
"GO_BP","CNV_high_top25_candidate","suppression by virus of host autophagy",FALSE,NA,NA,"untested","",1,""
"GO_BP","CNV_high_top50_candidate","suppression by virus of host autophagy",FALSE,NA,NA,"untested","",1,""
"GO_BP","Cycling_TALL_blast_like","suppression by virus of host autophagy",FALSE,NA,NA,"untested","",1,""
"GO_BP","Quiescent_CD44_high_TALL_like","suppression by virus of host autophagy",FALSE,NA,NA,"untested","",1,""
"GO_BP","broad_T_lineage_candidate_malignant","suppression by virus of host autophagy",FALSE,NA,NA,"untested","",1,""
"GO_BP","CNV_high_top25_candidate","tRNA aminoacylation for mitochondrial protein translation",FALSE,NA,NA,"untested","",7,""
"GO_BP","CNV_high_top50_candidate","tRNA aminoacylation for mitochondrial protein translation",FALSE,NA,NA,"untested","",7,""
"GO_BP","Cycling_TALL_blast_like","tRNA aminoacylation for mitochondrial protein translation",FALSE,NA,NA,"untested","",7,""
"GO_BP","Quiescent_CD44_high_TALL_like","tRNA aminoacylation for mitochondrial protein translation",FALSE,NA,NA,"untested","",4,""
"GO_BP","broad_T_lineage_candidate_malignant","tRNA aminoacylation for mitochondrial protein translation",FALSE,NA,NA,"untested","",7,""
"GO_BP","CNV_high_top25_candidate","tRNA import into mitochondrion",FALSE,NA,NA,"untested","",1,""
